,Code,Year,Deaths,LifeExpectancy,GenderInequality,GDP ,Fertility,tertiary_education
15129,MTQ,2004,,79.5,,,1.9211,
15130,MTQ,2005,,80.0,,,1.9522,
15131,MTQ,2006,,80.3,,,1.9979,
15132,MTQ,2007,,80.6,,,2.0259,
15133,MTQ,2008,,80.7,,,2.0557,
15134,MTQ,2009,,81.0,,,2.0401,
15135,MTQ,2010,,81.6,,,2.0172,
15136,MTQ,2011,,82.1,,,1.9754,
15137,MTQ,2012,,82.2,,,1.9789,
15138,MTQ,2013,,82.4,,,1.9746,
15139,MTQ,2014,,82.3,,,1.9911,
15140,MTQ,2015,,82.2,,,1.9739,
15141,MTQ,2016,,82.2,,,1.9513,
15142,MTQ,2017,,82.3,,,1.9246,
15143,MTQ,2018,,82.6,,,1.9229,
15144,MTQ,2019,,82.8,,,1.9344,
15145,MTQ,2020,,83.0,,,1.9277,
15146,MTQ,2021,,80.7,,,1.9146,
15147,MRT,1950,,38.7,,,6.1172,
15148,MRT,1951,,39.3,,,6.1313,
15149,MRT,1952,,39.8,,,6.127,
15150,MRT,1953,,40.2,,,6.1321,
15151,MRT,1954,,40.8,,,6.1557,
15152,MRT,1955,,41.4,,,6.1831,
15153,MRT,1956,,41.9,,,6.2089,
15154,MRT,1957,,42.5,,,6.2443,
15155,MRT,1958,,43.2,,,6.2844,
15156,MRT,1959,,43.9,,,6.3164,
15157,MRT,2021,,64.4,0.632,,4.3976,
15158,MUS,1924,,31.22,,,,
15159,MUS,1934,,33.87,,,,
15160,MUS,1941,,36.17,,,,
15161,MUS,1944,,33.29,,,,
15162,MUS,1947,,38.62,,,,
15163,MUS,1950,,52.4,,33225048.0,6.0494,
15164,MUS,1951,,51.5,,37950052.0,5.9926,
15165,MUS,1952,,50.2,,42600060.0,5.8972,
15166,MUS,1953,,49.8,,48075068.0,5.8382,
15167,MUS,1954,,51.3,,43800064.0,5.8156,
15168,MUS,1955,,53.0,,46125068.0,5.8282,
15169,MUS,1956,,53.9,,49425072.0,5.8722,
15170,MUS,1957,,54.0,,51000072.0,5.942,
15171,MUS,1958,,54.0,,50550072.0,6.027,
15172,MUS,1959,,54.6,,53925076.0,6.1089,
15173,MUS,2021,,73.6,0.347,,1.4105,
15174,MYT,1950,,42.9,,,7.1089,
15175,MYT,1951,,43.7,,,7.0886,
15176,MYT,1952,,45.2,,,7.1025,
15177,MYT,1953,,46.5,,,7.0888,
15178,MYT,1954,,47.9,,,7.0825,
15179,MYT,1955,,49.3,,,7.0688,
15180,MYT,1956,,50.4,,,7.0561,
15181,MYT,1957,,51.6,,,7.0822,
15182,MYT,1958,,52.7,,,7.1254,
15183,MYT,1959,,53.6,,,7.1472,
15184,MYT,1960,,54.5,,,7.1733,
15185,MYT,1961,,55.5,,,7.1848,
15186,MYT,1962,,56.3,,,7.2115,
15187,MYT,1963,,57.2,,,7.2245,
15188,MYT,1964,,57.9,,,7.2557,
15189,MYT,1965,,58.7,,,7.2763,
15190,MYT,1966,,59.7,,,7.3121,
15191,MYT,1967,,60.4,,,7.3528,
15192,MYT,1968,,61.1,,,7.3933,
15193,MYT,1969,,61.7,,,7.4417,
15194,MYT,1970,,62.4,,,7.4637,
15195,MYT,1971,,63.3,,,7.5119,
15196,MYT,1972,,64.0,,,7.5263,
15197,MYT,1973,,64.6,,,7.5472,
15198,MYT,1974,,65.0,,,7.5581,
15199,MYT,1975,,65.7,,,7.577,
15200,MYT,1976,,66.2,,,7.5235,
15201,MYT,1977,,66.8,,,7.4655,
15202,MYT,1978,,67.3,,,7.4054,
15203,MYT,1979,,67.8,,,7.3262,
15204,MYT,1980,,68.3,,,7.234,
15205,MYT,1981,,68.8,,,7.1409,
15206,MYT,1982,,69.2,,,7.0384,
15207,MYT,1983,,69.5,,,6.9349,
15208,MYT,1984,,70.2,,,6.8235,
15209,MYT,1985,,70.5,,,6.7142,
15210,MYT,1986,,70.7,,,6.602,
15211,MYT,1987,,71.3,,,6.4844,
15212,MYT,1988,,71.5,,,6.3722,
15213,MYT,1989,,71.7,,,6.2555,
15214,MYT,1990,,72.2,,,6.1474,
15215,MYT,1991,,72.6,,,6.0485,
15216,MYT,1992,,72.9,,,5.9327,
15217,MYT,1993,,73.1,,,5.8342,
15218,MYT,1994,,73.5,,,5.7302,
15219,MYT,1995,,73.7,,,5.6266,
15220,MYT,1996,,74.2,,,5.5151,
15221,MYT,1997,,74.4,,,5.384,
15222,MYT,1998,,74.6,,,5.2552,
15223,MYT,1999,,75.1,,,5.1257,
15224,MYT,2000,,75.3,,,4.9884,
15225,MYT,2001,,75.6,,,4.8918,
15226,MYT,2002,,75.8,,,4.8439,
15227,MYT,2003,,76.0,,,4.8,
15228,MYT,2004,,76.3,,,4.7589,
15229,MYT,2005,,76.4,,,4.7168,
15230,MYT,2006,,76.5,,,4.6685,
15231,MYT,2007,,76.7,,,4.6099,
15232,MYT,2008,,76.8,,,4.5389,
15233,MYT,2009,,77.1,,,4.4557,
15234,MYT,2010,,77.3,,,4.3794,
15235,MYT,2011,,77.5,,,4.3281,
15236,MYT,2012,,77.7,,,4.291,
15237,MYT,2013,,77.7,,,4.442,
15238,MYT,2014,,77.6,,,4.6386,
15239,MYT,2015,,77.4,,,4.9264,
15240,MYT,2016,,77.4,,,5.0517,
15241,MYT,2017,,77.3,,,5.0875,
15242,MYT,2018,,77.2,,,4.9107,
15243,MYT,2019,,77.2,,,4.8954,
15244,MYT,2020,,75.4,,,4.5459,
15245,MYT,2021,,74.2,,,4.4392,
15246,MEX,1893,,23.29,,,,
15247,MEX,1894,,26.62,,,,
15248,MEX,1895,,29.52,,91779048.0,,
15249,MEX,1896,,28.8,,95841624.0,,
15250,MEX,1897,,26.24,,114655968.0,,
15251,MEX,1898,,27.03,,110574024.0,,
15252,MEX,1899,,24.98,,117115824.0,,
15253,MEX,1900,,25.0,,132679856.0,,
15254,MEX,1901,,26.65,,172329344.0,,
15255,MEX,1902,,28.37,,146153856.0,,
15256,MEX,1903,,28.68,,151779872.0,,
15257,MEX,1904,,29.09,,174309312.0,,
15258,MEX,1905,,26.8,,231537120.0,,
15259,MEX,1906,,27.88,,229336928.0,,
15260,MEX,1907,,27.97,,240245760.0,,
15261,MEX,1908,,28.72,,245739360.0,,
15262,MEX,1909,,29.21,,269254304.0,,
15263,MEX,1910,,28.0,,316779072.0,,
15264,MEX,1920,,34.0,,621751104.0,,
15265,MEX,1922,,32.6,,504832896.0,,
15266,MEX,1923,,33.5,,532068128.0,,
15267,MEX,1924,,32.8,,508933120.0,,
15268,MEX,1925,,32.1,,535800960.0,,
15269,MEX,1926,,34.2,,543729600.0,,
15270,MEX,1927,,40.3,,484337024.0,,
15271,MEX,1928,,34.5,,496007232.0,,
15272,MEX,1929,,35.4,,482550208.0,,
15273,MEX,1930,,34.0,,452501248.0,,
15274,MEX,1931,,37.7,,443101024.0,,
15275,MEX,1932,,38.4,,291194624.0,,
15276,MEX,1933,,37.3,,250857776.0,,
15277,MEX,1934,,38.2,,228564080.0,,
15278,MEX,1935,,40.4,,257266672.0,,
15279,MEX,1936,,38.3,,298616064.0,,
15280,MEX,1937,,36.8,,381698112.0,,
15281,MEX,1938,,39.4,,329416928.0,,
15282,MEX,1939,,45.5,,338837600.0,,
15283,MEX,1940,,39.0,,399446208.0,,
15284,MEX,1941,,42.6,,368092640.0,,
15285,MEX,1942,,39.8,,425522816.0,,
15286,MEX,1943,,42.8,,519304384.0,,
15287,MEX,1944,,43.2,,751433536.0,,
15288,MEX,1945,,44.2,,820325440.0,,
15289,MEX,1946,,44.8,,1113607680.0,,
15290,MEX,1947,,46.3,,1233959680.0,,
15291,MEX,1948,,48.3,,1320314752.0,,
15292,MEX,1949,,45.8,,1452196224.0,,
15293,MEX,1950,,44.0,,1741547008.0,6.7093,
15294,MEX,1951,,44.8,,2245295104.0,6.7273,
15295,MEX,1952,,46.2,,2530184704.0,6.7314,
15296,MEX,1953,,47.6,,2503314432.0,6.7339,
15297,MEX,1954,,49.0,,2382441728.0,6.7448,
15298,MEX,1955,,50.3,,2583139072.0,6.7298,
15299,MEX,1956,,51.4,,2947280640.0,6.7426,
15300,MEX,1957,,52.4,,3387858944.0,6.7519,
15301,MEX,1958,,53.3,,3743261184.0,6.7575,
15302,MEX,1959,,54.2,,4012075520.0,6.7584,
15303,MEX,2021,,70.2,0.309,,1.8223,
15304,FSM,1950,,49.4,,,6.5935,
15305,FSM,1951,,49.6,,,6.6061,
15306,FSM,1952,,50.3,,,6.6103,
15307,FSM,1953,,51.1,,,6.6263,
15308,FSM,1954,,52.1,,,6.6105,
15309,FSM,1955,,52.7,,,6.6172,
15310,FSM,1956,,53.4,,,6.6351,
15311,FSM,1957,,54.1,,,6.6515,
15312,FSM,1958,,54.8,,,6.6673,
15313,FSM,1959,,55.5,,,6.6762,
15314,FSM,1960,,56.4,,,6.6859,
15315,FSM,1961,,57.1,,,6.6975,
15316,FSM,1962,,57.8,,,6.6998,
15317,FSM,2021,,70.7,,,2.7114,
15318,MDA,1950,,56.1,,,3.4745,
15319,MDA,1951,,56.4,,,3.4849,
15320,MDA,1952,,57.0,,,3.5016,
15321,MDA,1953,,57.5,,,3.5104,
15322,MDA,1954,,58.0,,,3.5111,
15323,MDA,1955,,58.6,,,3.5038,
15324,MDA,1956,,59.1,,,3.4879,
15325,MDA,1957,,59.6,,,3.4633,
15326,MDA,1958,,60.1,,,3.4292,
15327,MDA,1959,,60.6,,,3.3845,
15328,MDA,1960,,61.1,,,3.3279,
15329,MDA,1961,,61.4,,,3.2292,
15330,MDA,1962,,61.9,,,3.0425,
15331,MDA,1963,,62.4,,,2.8902,
15332,MDA,1964,,62.8,,,2.7086,
15333,MDA,1965,,63.2,,,2.6854,
15334,MDA,1966,,63.4,,,2.6567,
15335,MDA,1967,,63.6,,,2.6293,
15336,MDA,1968,,63.7,,,2.5969,
15337,MDA,1969,,63.9,,,2.5658,
15338,MDA,1970,,63.9,,,2.5601,3.57
15339,MDA,1971,,63.8,,,2.5587,
15340,MDA,1972,,63.9,,,2.5622,
15341,MDA,1973,,64.2,,,2.568,
15342,MDA,1974,,64.2,,,2.5627,
15343,MDA,1975,,64.3,,,2.5264,4.19
15344,MDA,2021,,68.8,0.205,,1.8058,
15345,MCO,1950,,66.5,,,3.0528,
15346,MCO,1951,,66.6,,,3.0318,
15347,MCO,1952,,67.1,,,2.9965,
15348,MCO,1953,,69.8,,,2.9494,
15349,MCO,1954,,70.5,,,2.9035,
15350,MCO,1955,,71.0,,,2.8975,
15351,MCO,1956,,71.3,,,2.8894,
15352,MCO,1957,,71.6,,,2.8928,
15353,MCO,1958,,71.8,,,2.8893,
15354,MCO,1959,,72.1,,,2.884,
15355,MCO,1960,,72.5,,,2.8888,
15356,MCO,1961,,73.0,,,2.9102,
15357,MCO,1962,,73.3,,,2.9186,
15358,MCO,1963,,73.5,,,2.9185,
15359,MCO,1964,,73.4,,,2.9112,
15360,MCO,1965,,73.1,,,2.8767,
15361,MCO,1966,,73.0,,,2.8221,
15362,MCO,1967,,73.0,,,2.7564,
15363,MCO,1968,,73.1,,,2.6791,
15364,MCO,1969,,73.2,,,2.5959,
15365,MCO,1970,,73.3,,122114208.0,2.5066,
15366,MCO,1971,,73.4,,134638544.0,2.5323,
15367,MCO,1972,,73.5,,161141088.0,2.4583,
15368,MCO,1973,,73.5,,213699072.0,2.3102,
15369,MCO,1974,,73.6,,241228576.0,2.1444,
15370,MCO,1975,,73.6,,321818400.0,1.9539,
15371,MCO,1976,,73.7,,409224000.0,1.8605,
15372,MCO,1977,,73.7,,465067456.0,1.8855,
15373,MCO,1978,,73.8,,521784384.0,1.8509,
15374,MCO,1979,,73.9,,571290944.0,1.8808,
15375,MCO,1980,,74.1,,593002816.0,1.9621,
15376,MCO,1981,,74.2,,599740032.0,1.9622,
15377,MCO,1982,,75.4,,654438016.0,1.9238,
15378,MCO,1983,,76.3,,720783744.0,1.8062,
15379,MCO,1984,,76.0,,779860608.0,1.8154,
15380,MCO,1985,,75.2,,843807360.0,1.8257,
15381,MCO,1986,,74.8,,1033671424.0,1.8433,
15382,MCO,1987,,74.9,,1125392128.0,1.8158,
15383,MCO,1988,,75.1,,1124719360.0,1.8127,
15384,MCO,1989,,75.4,,1228529152.0,1.7938,
15385,MCO,2021,,85.9,,,2.1109,
15386,MNG,1950,,39.6,,72903600.0,5.5029,
15387,MNG,1951,,39.6,,75417888.0,5.5592,
15388,MNG,1952,,39.7,,85978608.0,5.6648,
15389,MNG,1953,,39.8,,88871464.0,5.7655,
15390,MNG,1954,,40.3,,91810752.0,5.8702,
15391,MNG,1955,,40.8,,97603624.0,6.0569,
15392,MNG,1956,,41.3,,100321472.0,6.2378,
15393,MNG,1957,,40.5,,125989336.0,6.3888,
15394,MNG,1958,,43.0,,142378640.0,6.5353,
15395,MNG,1959,,44.0,,152253632.0,6.6869,
15396,MNG,1960,,45.0,,173417936.0,6.8272,
15397,MNG,1961,,46.1,,176060800.0,7.0069,
15398,MNG,1962,,47.1,,177857216.0,7.238,
15399,MNG,1963,,48.1,,179667936.0,7.3826,
15400,MNG,1964,,48.9,,181500080.0,7.4507,
15401,MNG,1965,,49.6,,183342944.0,7.4818,
15402,MNG,1966,,50.2,,191239360.0,7.5446,
15403,MNG,1967,,50.9,,197929104.0,7.5293,
15404,MNG,1968,,51.5,,239129344.0,7.5171,
15405,MNG,1969,,52.0,,249416880.0,7.487,
15406,MNG,1970,,52.7,,260154384.0,7.4641,4.83
15407,MNG,1971,,53.3,,272678304.0,7.4329,
15408,MNG,1972,,54.0,,285193792.0,7.4033,
15409,MNG,1973,,54.6,,326402080.0,7.354,
15410,MNG,1974,,55.2,,422503168.0,7.2675,
15411,MNG,1975,,55.6,,535252704.0,7.1339,7.97
15412,MNG,1976,,55.4,,708325888.0,6.9666,
15413,MNG,1977,,55.5,,759591168.0,6.8225,
15414,MNG,1978,,55.5,,759822336.0,6.669,
15415,MNG,1979,,55.6,,764432640.0,6.4691,
15416,MNG,1980,,55.6,,1002303424.0,6.2598,8.63
15417,MNG,1981,,55.7,,1149600128.0,6.0332,
15418,MNG,1982,,55.8,,1461114880.0,5.8455,
15419,MNG,2021,,71.0,0.313,,2.8371,
15420,MNE,1950,,59.4,,,4.2631,
15421,MNE,1951,,59.1,,,4.5471,
15422,MNE,1952,,60.5,,,4.5908,
15423,MNE,1953,,60.9,,,4.5806,
15424,MNE,1954,,61.6,,,4.4888,
15425,MNE,1955,,61.7,,,4.2388,
15426,MNE,1956,,62.3,,,4.0738,
15427,MNE,1957,,62.8,,,3.9489,
15428,MNE,1958,,63.9,,,3.7899,
15429,MNE,1959,,64.0,,,3.5841,
15430,MNE,1960,,65.0,,,3.4977,
15431,MNE,1961,,65.6,,,3.4815,
15432,MNE,1962,,66.1,,,3.443,
15433,MNE,1963,,67.0,,,3.3681,
15434,MNE,1964,,67.3,,,3.2681,
15435,MNE,1965,,68.2,,,3.1639,
15436,MNE,1966,,69.0,,,3.051,
15437,MNE,1967,,69.1,,,2.9089,
15438,MNE,1968,,69.4,,,2.8108,
15439,MNE,1969,,69.2,,,2.7576,
15440,MNE,1970,,69.3,,,2.6777,
15441,MNE,1971,,69.7,,,2.6714,
15442,MNE,1972,,70.6,,,2.6238,
15443,MNE,1973,,70.8,,,2.5412,
15444,MNE,1974,,71.4,,,2.4622,
15445,MNE,1975,,71.4,,,2.3966,
15446,MNE,1976,,71.8,,,2.3447,
15447,MNE,1977,,71.5,,,2.2911,
15448,MNE,1978,,71.3,,,2.2381,
15449,MNE,1979,,70.6,,,2.2074,
15450,MNE,1980,,71.8,,,2.2164,
15451,MNE,1981,,71.4,,,2.2,
15452,MNE,1982,,71.3,,,2.1778,
15453,MNE,1983,,71.2,,,2.1496,
15454,MNE,1984,,72.9,,,2.0951,
15455,MNE,1985,,74.0,,,2.0253,
15456,MNE,1986,,74.4,,,2.0388,
15457,MNE,1987,,75.3,,,2.0398,
15458,MNE,1988,,76.3,,,1.9933,
15459,MNE,2021,,76.3,0.119,,1.6914,
15460,MSR,1950,,48.0,,,5.0269,
15461,MSR,1951,,48.6,,,5.0599,
15462,MSR,1952,,49.6,,,5.0984,
15463,MSR,1953,,50.5,,,5.1277,
15464,MSR,1954,,51.5,,,5.1583,
15465,MSR,1955,,52.3,,,5.1884,
15466,MSR,1956,,53.0,,,5.1246,
15467,MSR,1957,,53.5,,,5.0806,
15468,MSR,1958,,54.2,,,5.0508,
15469,MSR,1959,,55.2,,,4.9852,
15470,MSR,1960,,55.2,,,4.918,
15471,MSR,1961,,56.7,,,4.86,
15472,MSR,1962,,59.1,,,4.8477,
15473,MSR,1963,,60.2,,,4.8432,
15474,MSR,1964,,60.6,,,4.7819,
15475,MSR,1965,,60.6,,,4.7018,
15476,MSR,1966,,60.4,,,4.6048,
15477,MSR,1967,,60.9,,,4.5156,
15478,MSR,1968,,61.6,,,4.3801,
15479,MSR,1969,,62.7,,,4.2089,
15480,MSR,1970,,64.4,,,4.0579,
15481,MSR,1971,,65.3,,,3.8955,
15482,MSR,1972,,66.0,,,3.7546,
15483,MSR,1973,,66.9,,,3.5878,
15484,MSR,1974,,67.4,,,3.3867,
15485,MSR,1975,,67.7,,,3.1604,
15486,MSR,1976,,68.1,,,2.9668,
15487,MSR,1977,,68.5,,,2.7834,
15488,MSR,1978,,69.0,,,2.6168,
15489,MSR,1979,,69.5,,,2.4744,
15490,MSR,1980,,69.7,,,2.3378,
15491,MSR,1981,,69.8,,,2.2534,
15492,MSR,1982,,69.8,,,2.5008,
15493,MSR,1983,,70.0,,,2.4575,
15494,MSR,1984,,70.3,,,2.4315,
15495,MSR,1985,,70.9,,,2.3273,
15496,MSR,1986,,71.1,,,2.1542,
15497,MSR,1987,,71.4,,,2.1244,
15498,MSR,1988,,71.7,,,2.1076,
15499,MSR,1989,,68.7,,,2.0728,
15500,MSR,1990,,71.9,,,2.0289,
15501,MSR,1991,,72.1,,,1.9717,
15502,MSR,1992,,72.8,,,1.9369,
15503,MSR,1993,,73.6,,,1.8875,
15504,MSR,1994,,73.6,,,1.8015,
15505,MSR,1995,,74.2,,,1.6,
15506,MSR,1996,,74.2,,,1.3651,
15507,MSR,1997,,64.3,,,1.1877,
15508,MSR,1998,,75.7,,,0.8578,
15509,MSR,1999,,76.3,,,0.962,
15510,MSR,2000,,74.6,,,1.1087,
15511,MSR,2001,,74.3,,,1.5165,
15512,MSR,2002,,74.8,,,1.3458,
15513,MSR,2003,,76.4,,,1.2393,
15514,MSR,2004,,76.6,,,1.3261,
15515,MSR,2005,,73.9,,,1.3715,
15516,MSR,2006,,74.2,,,1.3996,
15517,MSR,2007,,74.3,,,1.4141,
15518,MSR,2008,,76.1,,,1.4175,
15519,MSR,2009,,74.3,,,1.4067,
15520,MSR,2010,,74.3,,,1.3998,
15521,MSR,2011,,74.4,,,1.4382,
15522,MSR,2012,,74.6,,,1.5122,
15523,MSR,2013,,74.7,,,1.488,
15524,MSR,2014,,74.9,,,1.516,
15525,MSR,2015,,75.0,,,1.4979,
15526,MSR,2016,,75.1,,,1.5498,
15527,MSR,2017,,75.2,,,1.5699,
15528,MSR,2018,,75.2,,,1.5796,
15529,MSR,2019,,75.4,,,1.5822,
15530,MSR,2020,,75.3,,,1.5828,
15531,MSR,2021,,75.6,,,1.5735,
15532,MAR,1950,,39.1,,,6.4851,
15533,MAR,1951,,39.3,,,6.5156,
15534,MAR,1952,,39.7,,587755392.0,6.5768,
15535,MAR,1953,,40.0,,641837056.0,6.6385,
15536,MAR,1954,,40.4,,671428864.0,6.7006,
15537,MAR,1955,,40.8,,668367680.0,6.763,
15538,MAR,1956,,41.3,,717347264.0,6.8251,
15539,MAR,1957,,41.8,,718791936.0,6.886,
15540,MAR,1958,,42.3,,695155200.0,6.9441,
15541,MAR,1959,,42.8,,605625408.0,6.9967,
15542,MAR,1960,,42.0,,641524864.0,7.0405,
15543,MAR,2021,,74.0,0.425,,2.328,
15544,MOZ,1950,,37.3,,,5.9879,
15545,MOZ,1951,,37.5,,,6.0231,
15546,MOZ,1952,,37.9,,,6.0628,
15547,MOZ,1953,,38.3,,,6.0864,
15548,MOZ,1954,,38.8,,,6.1113,
15549,MOZ,1955,,39.2,,,6.1378,
15550,MOZ,1956,,39.6,,,6.155,
15551,MOZ,1957,,40.0,,,6.182,
15552,MOZ,1958,,40.5,,,6.1895,
15553,MOZ,1959,,40.9,,,6.2437,
15554,MOZ,1960,,41.2,,,6.315,
15555,MOZ,1961,,41.6,,,6.3789,
15556,MOZ,1962,,41.8,,,6.4455,
15557,MOZ,1963,,41.9,,,6.4916,
15558,MOZ,1964,,41.7,,,6.5174,
15559,MOZ,1965,,41.7,,,6.5462,
15560,MOZ,1966,,41.6,,,6.5921,
15561,MOZ,1967,,41.7,,,6.625,
15562,MOZ,1968,,41.7,,,6.6678,
15563,MOZ,1969,,41.7,,,6.7078,
15564,MOZ,1970,,41.8,,,6.717,0.05
15565,MOZ,1971,,41.7,,,6.7207,
15566,MOZ,2021,,59.3,0.537,,4.6444,
15567,MMR,1926,,30.8,,135030704.0,,
15568,MMR,1950,,35.4,,283125408.0,5.9468,
15569,MMR,1951,,36.0,,334200480.0,5.9489,
15570,MMR,1952,,37.5,,371400544.0,5.9501,
15571,MMR,1953,,38.5,,396825536.0,5.9609,
15572,MMR,1954,,39.6,,413550592.0,5.9725,
15573,MMR,1955,,40.5,,424950592.0,5.969,
15574,MMR,1956,,41.4,,441900640.0,5.9776,
15575,MMR,1957,,42.0,,471000672.0,5.9914,
15576,MMR,1958,,42.8,,474225664.0,5.9871,
15577,MMR,1959,,43.3,,492825728.0,5.9859,
15578,MMR,1960,,43.9,,530775776.0,5.9831,
15579,MMR,1961,,44.4,,542400768.0,5.9823,
15580,MMR,1962,,45.0,,539925760.0,5.9943,
15581,MMR,1963,,45.6,,569250816.0,5.9908,
15582,MMR,1964,,46.5,,523275744.0,5.9908,
15583,MMR,1965,,47.5,,580650816.0,5.9936,
15584,MMR,1966,,48.4,,572025792.0,5.9556,
15585,MMR,1967,,49.3,,623389888.0,5.923,
15586,MMR,1968,,50.1,,817339008.0,5.8737,
15587,MMR,1969,,50.3,,867651584.0,5.812,
15588,MMR,1970,,50.7,,897664192.0,5.7522,0.18
15589,MMR,1971,,51.2,,900173504.0,5.6822,
15590,MMR,1972,,51.5,,790000704.0,5.5909,
15591,MMR,2021,,65.7,0.498,,2.1514,
15592,NAM,1950,,41.5,,,5.7461,
15593,NAM,1951,,41.8,,,5.7909,
15594,NAM,1952,,42.4,,,5.8324,
15595,NAM,1953,,43.0,,,5.8863,
15596,NAM,1954,,43.7,,,5.9264,
15597,NAM,1955,,44.3,,,5.9664,
15598,NAM,1956,,44.9,,,6.0083,
15599,NAM,1957,,45.6,,,6.0525,
15600,NAM,1958,,46.3,,,6.0959,
15601,NAM,1959,,46.9,,,6.1426,
15602,NAM,1960,,47.7,,,6.2049,
15603,NAM,1961,,48.4,,,6.2716,
15604,NAM,1962,,49.1,,,6.3421,
15605,NAM,1963,,49.7,,,6.4015,
15606,NAM,1964,,50.4,,,6.4334,
15607,NAM,1965,,51.0,,,6.4613,
15608,NAM,1966,,51.4,,,6.4878,
15609,NAM,1967,,52.0,,,6.5105,
15610,NAM,1968,,52.6,,,6.535,
15611,NAM,1969,,53.1,,,6.5493,
15612,NAM,1970,,53.6,,,6.5452,0.92
15613,NAM,1971,,54.2,,,6.5528,
15614,NAM,2021,,59.3,0.445,,3.3025,
15615,NRU,1950,,56.7,,,4.8497,
15616,NRU,1951,,56.8,,,4.8772,
15617,NRU,1952,,57.1,,,4.9072,
15618,NRU,1953,,57.3,,,4.9576,
15619,NRU,1954,,57.5,,,5.0025,
15620,NRU,1955,,57.8,,,5.074,
15621,NRU,1956,,57.9,,,5.1123,
15622,NRU,1957,,58.2,,,5.1463,
15623,NRU,1958,,58.3,,,5.191,
15624,NRU,1959,,58.5,,,5.2346,
15625,NRU,1960,,58.6,,,5.2694,
15626,NRU,1961,,58.7,,,5.2893,
15627,NRU,1962,,58.9,,,5.2903,
15628,NRU,1963,,58.9,,,5.2842,
15629,NRU,1964,,59.0,,,5.3015,
15630,NRU,1965,,59.3,,,5.2944,
15631,NRU,1966,,59.3,,,5.2131,
15632,NRU,1967,,59.7,,,5.0741,
15633,NRU,1968,,59.8,,,4.9378,
15634,NRU,1969,,60.0,,,4.7833,
15635,NRU,1970,,60.0,,,4.6267,
15636,NRU,1971,,60.3,,,4.4869,
15637,NRU,1972,,60.4,,,4.3554,
15638,NRU,1973,,60.5,,,4.2453,
15639,NRU,1974,,60.9,,,4.1443,
15640,NRU,1975,,60.9,,,4.0743,
15641,NRU,1976,,61.4,,,4.0214,
15642,NRU,1977,,61.5,,,3.9956,
15643,NRU,1978,,61.5,,,3.9953,
15644,NRU,1979,,61.5,,,3.9957,
15645,NRU,1980,,61.6,,,4.0151,
15646,NRU,1981,,61.9,,,3.9985,
15647,NRU,1982,,61.9,,,3.9771,
15648,NRU,1983,,61.8,,,3.9657,
15649,NRU,1984,,61.7,,,3.9648,
15650,NRU,1985,,61.6,,,3.9691,
15651,NRU,1986,,61.5,,,3.9665,
15652,NRU,1987,,61.4,,,3.9656,
15653,NRU,1988,,61.4,,,3.9579,
15654,NRU,1989,,61.4,,,3.9615,
15655,NRU,2021,,63.6,,,3.5187,
15656,NPL,1950,,37.7,,,6.0015,
15657,NPL,1951,,37.7,,,6.0216,
15658,NPL,1952,,37.8,,113617912.0,6.0338,
15659,NPL,1953,,37.9,,123928624.0,6.0399,
15660,NPL,1954,,37.9,,132082192.0,6.0434,
15661,NPL,1955,,38.0,,136710784.0,6.0279,
15662,NPL,1956,,38.1,,141200064.0,6.0227,
15663,NPL,1957,,38.1,,145903632.0,6.0095,
15664,NPL,1958,,38.2,,150721488.0,6.002,
15665,NPL,1959,,38.4,,144857200.0,5.9919,
15666,NPL,2021,,68.4,0.452,,2.0293,
15667,NLD,1850,,39.84,,46636168.0,,
15668,NLD,1851,,39.99,,48612600.0,,
15669,NLD,1852,,38.64,,50699348.0,,
15670,NLD,1853,,38.62,,55466188.0,,
15671,NLD,1854,,38.62,,60243148.0,,
15672,NLD,1855,,34.52,,59200676.0,,
15673,NLD,1856,,38.38,,64498128.0,,
15674,NLD,1857,,35.46,,63835976.0,,
15675,NLD,1858,,34.66,,58304528.0,,
15676,NLD,1859,,30.85,,56463688.0,,
15677,NLD,1860,,36.92,,62377092.0,,
15678,NLD,1861,,36.44,,62152536.0,,
15679,NLD,1862,,38.27,,69846832.0,,
15680,NLD,1863,,38.3,,70372192.0,,
15681,NLD,1864,,37.54,,73627384.0,,
15682,NLD,1865,,36.35,,73007344.0,,
15683,NLD,1866,,33.62,,76854736.0,,
15684,NLD,1867,,39.24,,73822616.0,,
15685,NLD,1868,,37.71,,73749704.0,,
15686,NLD,1869,,40.44,,76207384.0,,
15687,NLD,1870,,37.32,,78154408.0,,
15688,NLD,1871,,32.92,,81471024.0,,
15689,NLD,1872,,36.45,,90862096.0,,
15690,NLD,1873,,39.17,,98034872.0,,
15691,NLD,1874,,41.26,,96514112.0,,
15692,NLD,1875,,38.22,,93778712.0,,
15693,NLD,1876,,40.35,,92507064.0,,
15694,NLD,1877,,42.02,,95397160.0,,
15695,NLD,1878,,41.08,,90400752.0,,
15696,NLD,1879,,41.93,,85822704.0,,
15697,NLD,1880,,40.34,,92561616.0,,
15698,NLD,1881,,42.83,,93477992.0,,
15699,NLD,1882,,43.74,,98250896.0,,
15700,NLD,1883,,42.3,,96397592.0,,
15701,NLD,1884,,41.28,,95565296.0,,
15702,NLD,1885,,43.23,,91771472.0,,
15703,NLD,1886,,41.92,,90502864.0,,
15704,NLD,1887,,44.93,,94260272.0,,
