,Code,Year,Deaths,Fertility,GDP ,GenderInequality,LifeExpectancy,tertiary_education
15191,PER,1991,50800.0,3.7937,19138295808.0,0.572,65.4,
15192,PER,1992,47660.0,3.673,20045170688.0,0.566,66.1,
15193,PER,1993,44376.0,3.5518,22820302848.0,0.56,66.7,
15194,PER,1994,41008.0,3.4318,28549492736.0,0.552,67.2,
15195,PER,1995,37651.0,3.315,32944402432.0,0.544,67.6,15.53
15196,PER,1996,34382.0,3.2033,34596167680.0,0.538,68.1,
15197,PER,1997,31286.0,3.0985,34716229632.0,0.532,68.6,
15198,PER,1998,28428.0,3.0025,32929226752.0,0.526,69.1,
15199,PER,1999,25852.0,2.917,30490537984.0,0.518,69.7,
15200,PER,2000,23581.0,2.8451,33694830592.0,0.518,70.4,20.54
15201,PER,2001,21625.0,2.744,35838894080.0,0.478,71.0,
15202,PER,2002,19977.0,2.6932,36321374208.0,0.471,71.7,
15203,PER,2003,18562.0,2.6615,36154585088.0,0.465,72.2,
15204,PER,2004,17355.0,2.6735,36427542528.0,0.463,72.7,
15205,PER,2005,16288.0,2.6862,41221189632.0,0.462,73.0,24.37
15206,PER,2006,15326.0,2.6857,47751905280.0,0.434,73.2,
15207,PER,2007,14420.0,2.6658,51062198272.0,0.431,73.2,
15208,PER,2008,13555.0,2.6277,66131202048.0,0.428,73.4,
15209,PER,2009,12724.0,2.6072,77795663872.0,0.428,73.5,
15210,PER,2010,11939.0,2.5727,,0.423,73.7,12.27
15211,PER,2011,11211.0,2.5423,,0.436,74.1,
15212,PER,2012,10532.0,2.4866,,0.433,74.5,
15213,PER,2013,9933.0,2.4322,,0.43,75.0,
15214,PER,2014,9417.0,2.3847,,0.427,75.3,
15215,PER,2015,8962.0,2.338,,0.425,75.6,
15216,PER,2016,8567.0,2.3057,,0.408,75.8,
15217,PER,2017,8218.0,2.2809,,0.404,75.9,
15218,PER,2018,7896.0,2.2602,,0.403,76.0,
15219,PER,2019,7615.0,2.2424,,0.397,76.2,
15220,PER,2020,7351.0,2.216,,0.409,73.7,
15221,PER,2021,,2.1917,,0.38,72.4,
15222,PHL,1946,,,285200000.0,,,
15223,PHL,1947,,,353684992.0,,,
15224,PHL,1948,,,390818944.0,,,
15225,PHL,1949,,,443251040.0,,,
15226,PHL,1950,,7.4482,625000256.0,,53.4,
15227,PHL,1951,,7.4438,696428864.0,,53.6,
15228,PHL,1952,,7.4324,732143168.0,,54.3,
15229,PHL,1953,,7.4157,767857536.0,,55.0,
15230,PHL,1954,,7.3937,803571712.0,,55.7,
15231,PHL,1955,,7.3665,857143232.0,,56.4,
15232,PHL,1956,,7.3338,928571840.0,,57.1,
15233,PHL,1957,,7.2958,1017857536.0,,57.7,
15234,PHL,1958,,7.2523,1071429056.0,,58.3,
15235,PHL,1959,,7.2031,1169643392.0,,58.8,
15236,PHL,1960,115284.0,7.1481,1193694336.0,,59.2,
15237,PHL,1961,114275.0,7.0871,1295901952.0,,59.6,
15238,PHL,1962,113666.0,7.0199,1571363200.0,,60.0,
15239,PHL,1963,113329.0,6.9466,1741160832.0,,60.4,
15240,PHL,1964,113192.0,6.8671,1882629632.0,,60.5,
15241,PHL,1965,113045.0,6.7813,2065857664.0,,60.9,
15242,PHL,1966,112904.0,6.6674,2275532032.0,,61.2,
15243,PHL,1967,112809.0,6.5394,2465576448.0,,61.4,
15244,PHL,1968,112904.0,6.4094,3163170304.0,,61.7,
15245,PHL,1969,113284.0,6.303,3503446784.0,,61.8,
15246,PHL,1970,113997.0,6.1976,2786345472.0,,61.7,7.75
15247,PHL,1971,115199.0,6.0882,3044216832.0,,62.0,
15248,PHL,1972,117000.0,5.9571,3210094080.0,,61.8,
15249,PHL,1973,119098.0,5.8145,4115551488.0,,61.6,
15250,PHL,1974,121599.0,5.6935,5894987264.0,,61.7,
15251,PHL,1975,124241.0,5.596,6732684800.0,,61.7,6.14
15252,PHL,1976,126830.0,5.5053,9515017216.0,,61.6,
15253,PHL,1977,129169.0,5.4422,11263671296.0,,62.1,
15254,PHL,1978,131147.0,5.3927,11841440768.0,,62.2,
15255,PHL,1979,132729.0,5.2552,12986089472.0,,62.3,
15256,PHL,1980,133891.0,5.108,13963243520.0,,62.5,8.24
15257,PHL,1981,134754.0,4.9728,17739229184.0,,62.6,
15258,PHL,1982,135442.0,4.9214,21260775424.0,,62.8,
15259,PHL,1983,135742.0,4.883,21910874112.0,,63.0,
15260,PHL,1984,135402.0,4.773,23613112320.0,,63.1,
15261,PHL,1985,134303.0,4.6516,23949553664.0,,63.5,7.13
15262,PHL,1986,131929.0,4.5461,20376107008.0,,63.7,
15263,PHL,1987,128319.0,4.5206,20313511936.0,,64.3,
15264,PHL,1988,123804.0,4.4856,21298083840.0,,64.9,
15265,PHL,1989,118495.0,4.3765,26020820992.0,,65.5,
15266,PHL,1990,113054.0,4.352,24955271168.0,0.52,65.9,6.73
15267,PHL,1991,107920.0,4.3188,25752438784.0,0.519,66.3,
15268,PHL,1992,103307.0,4.2424,30184542208.0,0.515,67.1,
15269,PHL,1993,99281.0,4.1476,36250300416.0,0.513,67.5,
15270,PHL,1994,95806.0,4.0723,41874518016.0,0.508,67.9,
15271,PHL,1995,92897.0,4.042,46967463936.0,0.503,68.2,6.71
15272,PHL,1996,90520.0,3.9666,53102178304.0,0.499,68.6,
15273,PHL,1997,88651.0,3.8988,50298843136.0,0.497,68.9,
15274,PHL,1998,87250.0,3.8478,43600334848.0,0.493,69.1,
15275,PHL,1999,86277.0,3.7881,51295735808.0,0.49,69.3,
15276,PHL,2000,85556.0,3.7139,53552787456.0,0.497,69.4,6.55
15277,PHL,2001,84864.0,3.7185,52975828992.0,0.499,69.6,
15278,PHL,2002,84059.0,3.6564,54283661312.0,0.475,69.8,
15279,PHL,2003,82998.0,3.6041,51391426560.0,0.473,69.9,
15280,PHL,2004,81702.0,3.5427,49905143808.0,0.479,70.0,
15281,PHL,2005,80246.0,3.4897,56689164288.0,0.478,70.2,5.94
15282,PHL,2006,78807.0,3.4863,66419941376.0,0.479,70.3,
15283,PHL,2007,77507.0,3.4443,74645905408.0,0.462,70.5,
15284,PHL,2008,76297.0,3.4041,94756225024.0,0.466,70.6,
15285,PHL,2009,75286.0,3.3634,108057182208.0,0.467,70.6,
15286,PHL,2010,74382.0,3.2643,,0.465,70.8,5.48
15287,PHL,2011,73466.0,3.122,,0.457,70.8,
15288,PHL,2012,72356.0,3.1267,,0.455,70.9,
15289,PHL,2013,71149.0,3.0965,,0.443,70.8,
15290,PHL,2014,69617.0,3.0314,,0.436,71.2,
15291,PHL,2015,67871.0,2.9507,,0.43,71.3,
15292,PHL,2016,65850.0,2.892,,0.422,71.4,
15293,PHL,2017,63681.0,2.8652,,0.423,71.5,
15294,PHL,2018,61476.0,2.8315,,0.422,71.7,
15295,PHL,2019,59435.0,2.8047,,0.421,71.9,
15296,PHL,2020,57534.0,2.7774,,0.421,72.1,
15297,PHL,2021,,2.7476,,0.419,69.3,
15298,PLW,1950,,6.7366,,,52.9,
15299,PLW,1951,,6.7286,,,53.0,
15300,PLW,1952,,6.7332,,,53.1,
15301,PLW,1953,,6.7274,,,53.3,
15302,PLW,1954,,6.731,,,53.4,
15303,PLW,1955,,6.7323,,,53.5,
15304,PLW,1956,,6.7298,,,53.6,
15305,PLW,1957,,6.7166,,,53.6,
15306,PLW,1958,,6.7217,,,53.7,
15307,PLW,1959,,6.7238,,,53.8,
15308,PLW,1960,,6.7115,,,53.9,
15309,PLW,1961,,6.6923,,,54.0,
15310,PLW,1962,,6.6664,,,54.1,
15311,PLW,1963,,6.6217,,,54.2,
15312,PLW,1964,,6.5853,,,54.4,
15313,PLW,1965,,6.5253,,,54.5,
15314,PLW,1966,,6.4506,,,54.8,
15315,PLW,1967,,6.353,,,55.2,
15316,PLW,1968,,6.2207,,,55.6,
15317,PLW,1969,,6.0536,,,56.0,
15318,PLW,1970,,5.8552,,,56.5,
15319,PLW,1971,,5.6297,,,57.0,
15320,PLW,1972,,5.3786,,,57.5,
15321,PLW,1973,,5.1111,,,58.1,
15322,PLW,1974,,4.818,,,58.6,
15323,PLW,1975,,4.5107,,,59.1,
15324,PLW,1976,,4.2273,,,59.6,
15325,PLW,1977,,3.9257,,,60.0,
15326,PLW,1978,,3.6581,,,60.3,
15327,PLW,1979,,3.4836,,,60.6,
15328,PLW,1980,,3.3644,,,60.8,
15329,PLW,1981,,3.2743,,,61.0,
15330,PLW,1982,,3.2115,,,61.2,
15331,PLW,1983,,3.1549,,,61.3,
15332,PLW,1984,,3.1059,,,61.4,
15333,PLW,1985,,3.0452,,,61.4,
15334,PLW,1986,,3.0219,,,61.3,
15335,PLW,1987,,2.9764,,,61.3,
15336,PLW,1988,,2.93,,,61.3,
15337,PLW,1989,,2.919,,,61.4,
15338,PLW,1990,12.0,2.9196,43301552.0,,61.6,
15339,PLW,1991,12.0,2.7843,47547044.0,,61.9,
15340,PLW,1992,12.0,2.7394,46978432.0,,62.2,
15341,PLW,1993,12.0,2.7489,50611524.0,,62.6,
15342,PLW,1994,12.0,2.6687,54578796.0,,62.9,
15343,PLW,1995,12.0,2.5523,60348640.0,,63.2,
15344,PLW,1996,11.0,2.3802,69353576.0,,63.6,
15345,PLW,1997,11.0,2.1738,69154576.0,,64.0,
15346,PLW,1998,10.0,1.9831,70840632.0,,64.6,
15347,PLW,1999,10.0,1.877,70140200.0,,65.2,
15348,PLW,2000,9.0,1.78,98677000.0,,65.9,
15349,PLW,2001,9.0,1.8272,111144800.0,,66.6,
15350,PLW,2002,8.0,1.8829,109090960.0,,67.0,
15351,PLW,2003,8.0,1.9394,97934272.0,,67.2,
15352,PLW,2004,8.0,1.9842,95745352.0,,67.2,
15353,PLW,2005,7.0,2.0272,106314608.0,,67.0,
15354,PLW,2006,7.0,2.017,105816920.0,,66.7,
15355,PLW,2007,7.0,2.0074,97955312.0,,66.5,
15356,PLW,2008,6.0,2.0043,107759664.0,,66.2,
15357,PLW,2009,6.0,2.0057,119653704.0,,65.9,
15358,PLW,2010,6.0,2.0111,118951504.0,,65.6,
15359,PLW,2011,6.0,2.039,124765784.0,,65.2,
15360,PLW,2012,5.0,2.083,135598672.0,,64.7,
15361,PLW,2013,5.0,2.1346,146290480.0,,64.2,
15362,PLW,2014,5.0,2.1578,152479456.0,,63.9,
15363,PLW,2015,5.0,2.1309,,,63.7,
15364,PLW,2016,5.0,2.1871,,,63.9,
15365,PLW,2017,4.0,2.1076,,,64.1,
15366,PLW,2018,4.0,2.4527,,,64.4,
15367,PLW,2019,4.0,2.4772,,,64.8,
15368,PLW,2020,4.0,2.4463,,,65.3,
15369,PLW,2021,,2.409,,,66.0,
15370,PNG,1950,,5.7106,,,39.1,
15371,PNG,1951,,5.7416,,,36.5,
15372,PNG,1952,,5.7579,,,40.4,
15373,PNG,1953,,5.793,,,41.1,
15374,PNG,1954,,5.7781,,,41.8,
15375,PNG,1955,,5.8167,,,42.5,
15376,PNG,1956,,5.8414,,,43.1,
15377,PNG,1957,,5.8878,,,43.8,
15378,PNG,1958,,5.929,,,44.5,
15379,PNG,1959,,5.9569,,,45.1,
15380,PNG,1960,,6.0182,82320048.0,,45.7,
15381,PNG,1961,,6.074,87440048.0,,46.3,
15382,PNG,1962,17677.0,6.1353,93280056.0,,46.7,
15383,PNG,1963,17405.0,6.1532,98560056.0,,47.6,
15384,PNG,1964,17141.0,6.1905,109040056.0,,48.2,
15385,PNG,1965,16886.0,6.2033,122914160.0,,48.8,
15386,PNG,1966,16631.0,6.2322,139633360.0,,49.5,
15387,PNG,1967,16393.0,6.2419,159943392.0,,50.1,
15388,PNG,1968,16175.0,6.2516,202150512.0,,50.8,
15389,PNG,1969,15976.0,6.2581,229682400.0,,51.4,
15390,PNG,1970,15791.0,6.2497,268974048.0,,52.1,0.08
15391,PNG,1971,15612.0,6.2286,294923936.0,,52.6,
15392,PNG,1972,15454.0,6.1967,343855744.0,,53.2,
15393,PNG,1973,15311.0,6.1604,530257088.0,,53.9,
15394,PNG,1974,15178.0,6.1139,627666112.0,,54.5,
15395,PNG,1975,15048.0,6.0645,613234880.0,,55.0,0.17
15396,PNG,1976,14920.0,6.0183,841363264.0,,55.6,
15397,PNG,1977,14807.0,5.9571,940603648.0,,56.0,
15398,PNG,1978,14693.0,5.879,1015864384.0,,56.6,
15399,PNG,1979,14579.0,5.7852,1083004672.0,,57.0,
15400,PNG,1980,14464.0,5.7048,1095523712.0,,57.4,0.26
15401,PNG,1981,14336.0,5.6447,1243141120.0,,57.8,
15402,PNG,1982,14198.0,5.587,1355889408.0,,58.1,
15403,PNG,1983,14066.0,5.5629,1690540288.0,,58.4,
15404,PNG,1984,13927.0,5.5144,1919007104.0,,58.6,
15405,PNG,1985,13796.0,5.4704,1888403712.0,,58.9,0.3
15406,PNG,1986,13679.0,5.4154,1806480640.0,,59.0,
15407,PNG,1987,13560.0,5.359,1923805696.0,,59.2,
15408,PNG,1988,13457.0,5.3021,2055282304.0,,59.3,
15409,PNG,1989,13368.0,5.2434,2167500544.0,,59.6,
15410,PNG,1990,13305.0,5.1796,1813278080.0,0.671,59.7,0.36
15411,PNG,1991,13268.0,5.1093,2147485440.0,0.668,59.9,
15412,PNG,1992,13267.0,5.0326,2494461440.0,0.665,60.2,
15413,PNG,1993,13305.0,4.9615,3316891136.0,0.663,60.5,
15414,PNG,1994,13368.0,4.8702,3595579136.0,0.661,60.8,
15415,PNG,1995,13453.0,4.7802,2937756672.0,0.659,61.0,0.6
15416,PNG,1996,13544.0,4.728,3304449536.0,0.658,61.1,
15417,PNG,1997,13628.0,4.6792,3015456256.0,0.656,61.4,
15418,PNG,1998,13699.0,4.6317,2288147712.0,0.657,60.6,
15419,PNG,1999,13734.0,4.5874,2149021440.0,0.654,61.7,
15420,PNG,2000,13741.0,4.5247,2327368192.0,0.654,61.7,0.63
15421,PNG,2001,13729.0,4.469,2140252672.0,0.653,61.8,
15422,PNG,2002,13679.0,4.4195,2001363584.0,0.65,61.7,
15423,PNG,2003,13591.0,4.3619,2165982208.0,0.68,61.8,
15424,PNG,2004,13492.0,4.2832,2144911488.0,0.676,61.8,
15425,PNG,2005,13369.0,4.2203,2676274688.0,0.672,61.8,0.6
15426,PNG,2006,13225.0,4.1479,3004318208.0,0.667,61.9,
15427,PNG,2007,13062.0,4.0761,3168891392.0,0.663,62.0,
15428,PNG,2008,12890.0,4.0146,4351768576.0,0.659,62.6,
15429,PNG,2009,12695.0,3.9412,5202966528.0,0.656,62.8,
15430,PNG,2010,12495.0,3.8827,,0.655,63.0,0.54
15431,PNG,2011,12277.0,3.816,,0.652,63.5,
15432,PNG,2012,12080.0,3.7463,,,63.7,
15433,PNG,2013,11871.0,3.6841,,,64.0,
15434,PNG,2014,11659.0,3.6251,,,64.3,
15435,PNG,2015,11429.0,3.5584,,,64.7,
15436,PNG,2016,11224.0,3.4952,,,64.8,
15437,PNG,2017,10986.0,3.4317,,,65.1,
15438,PNG,2018,10755.0,3.3818,,,65.2,
15439,PNG,2019,,3.3216,,,65.5,
15440,PNG,2020,,3.2743,,,65.8,
15441,PNG,2021,,3.2147,,,65.4,
15442,POL,1949,,,2197181952.0,,,
15443,POL,1950,,3.7053,3362144256.0,,,
15444,POL,1951,,3.7563,3613930240.0,,,
15445,POL,1952,,3.6773,3839644416.0,,,
15446,POL,1953,,3.6098,4238573312.0,,,
15447,POL,1954,,3.5617,4686430720.0,,,
15448,POL,1955,,3.5749,4098930432.0,,62.5,
15449,POL,1956,,3.4888,4631430656.0,,64.1,
15450,POL,1957,,3.4954,5537145344.0,,63.3,
15451,POL,1958,,3.3678,5902859776.0,,65.9,
15452,POL,1959,,3.2463,6345716736.0,,65.6,
15453,POL,1960,,3.0302,6898574848.0,,67.8,
15454,POL,1961,,2.8603,7545360384.0,,67.9,
15455,POL,1962,35816.0,2.7547,7828217856.0,,67.6,
15456,POL,1963,31902.0,2.7214,8452860928.0,,68.6,
15457,POL,1964,28425.0,2.6172,9130360832.0,,68.8,
15458,POL,1965,25519.0,2.5272,9761076224.0,,69.5,
15459,POL,1966,23265.0,2.4198,10420361216.0,,69.9,
15460,POL,1967,21647.0,2.3362,11280232448.0,,69.6,
15461,POL,1968,20620.0,2.3021,14335011840.0,,70.2,
15462,POL,1969,20031.0,2.2708,14919595008.0,,69.7,
15463,POL,1970,19548.0,2.2611,16058347520.0,,69.6,2.74
15464,POL,1971,18887.0,2.2575,18072672256.0,,69.4,
15465,POL,1972,18124.0,2.2479,19587078144.0,,70.5,
15466,POL,1973,17487.0,2.2612,24389441536.0,,70.5,
15467,POL,1974,17088.0,2.269,19177586688.0,,71.0,
15468,POL,1975,16871.0,2.2835,22742183936.0,,70.4,2.87
15469,POL,1976,16774.0,2.3094,32873043968.0,,70.4,
15470,POL,1977,16718.0,2.2404,36898078720.0,,70.3,
15471,POL,1978,16629.0,2.2127,36785397760.0,,70.2,
15472,POL,1979,16449.0,2.2524,33880401920.0,,70.6,
15473,POL,1980,16210.0,2.2494,24437590016.0,,69.9,2.6
15474,POL,1981,15927.0,2.21,26779142144.0,,70.9,
15475,POL,1982,15565.0,2.3026,37430677504.0,,71.0,
15476,POL,1983,15040.0,2.3837,49895526400.0,,70.8,
15477,POL,1984,14335.0,2.3568,56936562688.0,,70.6,
15478,POL,1985,13544.0,2.3229,55315439616.0,,70.4,3.52
15479,POL,1986,12738.0,2.2202,50411593728.0,,70.6,
15480,POL,1987,11973.0,2.1599,39105040384.0,,70.7,
15481,POL,1988,11273.0,2.1307,38685708288.0,,71.0,
15482,POL,1989,10642.0,2.0756,50246234112.0,,70.8,
15483,POL,1990,10056.0,2.0501,36444520448.0,0.272,70.7,3.41
15484,POL,1991,9487.0,2.0672,47550517248.0,0.278,70.4,
15485,POL,1992,8918.0,1.9534,52719915008.0,0.264,70.9,
15486,POL,1993,8340.0,1.8542,62810910720.0,0.252,71.4,
15487,POL,1994,7726.0,1.8023,71013343232.0,0.242,71.7,
15488,POL,1995,7005.0,1.6294,88340471808.0,0.227,71.9,5.47
15489,POL,1996,6151.0,1.5859,100681179136.0,0.217,72.2,
15490,POL,1997,5294.0,1.5103,96237010944.0,0.206,72.6,
15491,POL,1998,4573.0,1.4418,104665374720.0,0.202,73.0,
15492,POL,1999,4025.0,1.3726,103972839424.0,0.197,73.0,
15493,POL,2000,3621.0,1.3646,113604517888.0,0.194,73.7,6.16
15494,POL,2001,3332.0,1.3147,132346544128.0,0.158,74.2,
15495,POL,2002,3131.0,1.2511,132564287488.0,0.158,74.6,
15496,POL,2003,2993.0,1.2248,133220655104.0,0.156,74.7,
15497,POL,2004,2897.0,1.2277,138472226816.0,0.153,75.0,
15498,POL,2005,2831.0,1.2436,167424966656.0,0.157,75.1,9.78
15499,POL,2006,2782.0,1.2739,186558152704.0,0.159,75.3,
15500,POL,2007,2722.0,1.3111,214283730944.0,0.166,75.3,
15501,POL,2008,2628.0,1.3866,,0.173,75.6,
15502,POL,2009,2495.0,1.3987,,0.174,75.8,
15503,POL,2010,2352.0,1.4075,,0.171,76.3,
15504,POL,2011,2223.0,1.336,,0.152,76.7,
15505,POL,2012,2111.0,1.3311,,0.152,76.7,
15506,POL,2013,2012.0,1.2931,,0.15,77.0,
15507,POL,2014,1921.0,1.3272,,0.145,77.6,
15508,POL,2015,1845.0,1.3241,,0.134,77.4,
15509,POL,2016,1785.0,1.3867,,0.132,77.8,
15510,POL,2017,1737.0,1.4738,,0.125,77.7,
15511,POL,2018,1693.0,1.4748,,0.121,77.6,
15512,POL,2019,1645.0,1.4476,,0.111,77.9,
15513,POL,2020,1594.0,1.4526,,0.11,76.9,
15514,POL,2021,,1.4587,,0.109,76.5,
15515,PRI,1929,,,38915100.0,,,
15516,PRI,1930,,,34763300.0,,,
15517,PRI,1931,,,34398000.0,,,
15518,PRI,1932,,,39928000.0,,,
15519,PRI,1933,,,42244000.0,,,
15520,PRI,1934,,,35134500.0,,,
15521,PRI,1935,,,40596000.0,,,
15522,PRI,1936,,,42252000.0,,,
15523,PRI,1937,,,43899100.0,,,
15524,PRI,1938,,,42331500.0,,,
15525,PRI,1939,,,51414000.0,,,
15526,PRI,1940,,,72585800.0,,,
15527,PRI,1941,,,89032000.0,,,
15528,PRI,1942,,,107793000.0,,,
15529,PRI,1943,,,118200600.0,,,
15530,PRI,1944,,,139759200.0,,,
15531,PRI,1945,,,145634688.0,,,
15532,PRI,1946,,,181784000.0,,,
15533,PRI,1947,,,184412592.0,,,
15534,PRI,1948,,,191315168.0,,,
15535,PRI,1949,,,207656400.0,,,
15536,PRI,1950,,5.2223,278214400.0,,,
15537,PRI,1951,,5.1894,314643008.0,,61.5,
15538,PRI,1952,,5.0318,333214432.0,,62.4,
15539,PRI,1953,,4.9271,359285888.0,,63.5,
15540,PRI,1954,,4.9684,379285888.0,,64.9,
15541,PRI,1955,,5.0597,410000192.0,,66.2,
15542,PRI,1956,,4.9697,443214464.0,,66.8,
15543,PRI,1957,,4.8195,479285920.0,,67.4,
15544,PRI,1958,,4.8378,536071648.0,,68.0,
15545,PRI,1959,,4.7369,604643072.0,,68.5,
15546,PRI,1960,,4.7963,604250304.0,,68.9,
15547,PRI,1961,,4.5101,666107456.0,,69.3,
15548,PRI,1962,,4.3586,748000320.0,,69.3,
15549,PRI,1963,,4.5248,833428928.0,,69.5,
15550,PRI,1964,,4.1081,918036160.0,,69.7,
15551,PRI,1965,,4.0436,1029107584.0,,70.0,
15552,PRI,1966,,3.8167,1132321920.0,,70.2,
15553,PRI,1967,,3.5691,1279201152.0,,70.5,
15554,PRI,1968,,3.3811,1642376448.0,,70.7,
15555,PRI,1969,,3.3146,1858626560.0,,71.0,
15556,PRI,1970,,3.2425,2097793280.0,,71.0,
15557,PRI,1971,,3.2907,2320382976.0,,71.2,
15558,PRI,1972,,3.0584,2534028288.0,,71.3,
15559,PRI,1973,,2.9305,2858176512.0,,71.6,
15560,PRI,1974,,2.8821,3287219456.0,,71.6,
15561,PRI,1975,,2.7725,3705967872.0,,71.9,
15562,PRI,1976,,2.863,4991115264.0,,72.3,
15563,PRI,1977,,2.923,5681640960.0,,72.6,
15564,PRI,1978,,2.9001,5822603264.0,,72.8,
15565,PRI,1979,,2.8461,6020307968.0,,73.0,
15566,PRI,1980,,2.8148,6211781632.0,,73.2,
15567,PRI,1981,,2.7111,7940210176.0,,73.4,
15568,PRI,1982,,2.6127,9596615680.0,,73.5,
15569,PRI,1983,,2.4563,11397805056.0,,73.5,
15570,PRI,1984,,2.3531,14406576128.0,,73.5,
15571,PRI,1985,,2.3512,15810277376.0,,73.1,
15572,PRI,1986,,2.3546,14987458560.0,,73.7,
15573,PRI,1987,,2.328,14611592192.0,,73.8,
15574,PRI,1988,,2.307,14716711936.0,,73.9,
15575,PRI,1989,,2.3863,17275904000.0,,73.9,
15576,PRI,1990,,2.378,17235423232.0,,73.9,
15577,PRI,1991,,2.3015,18307231744.0,,73.9,
15578,PRI,1992,,2.2904,19731517440.0,,73.9,
15579,PRI,1993,,2.3073,24618303488.0,,74.0,
15580,PRI,1994,,2.2776,25934929920.0,,74.1,
15581,PRI,1995,,2.2477,27024248832.0,,74.4,
15582,PRI,1996,,2.231,29061572608.0,,74.6,
15583,PRI,1997,,2.2533,29434380288.0,,74.9,
15584,PRI,1998,,2.1261,32658673664.0,,75.2,
15585,PRI,1999,,2.1045,35749007360.0,,75.5,
15586,PRI,2000,,2.1071,40780636160.0,,76.0,
15587,PRI,2001,,1.9948,48395665408.0,,76.5,
15588,PRI,2002,,1.8941,48404488192.0,,76.7,
15589,PRI,2003,,1.8337,46446202880.0,,76.9,
15590,PRI,2004,,1.8557,43870441472.0,,77.1,
15591,PRI,2005,,1.8464,46152818688.0,,77.2,
15592,PRI,2006,,1.7873,47433461760.0,,77.4,
15593,PRI,2007,,1.7202,44741656576.0,,77.6,
15594,PRI,2008,,1.6201,,,77.8,
15595,PRI,2009,,1.5937,,,77.9,
15596,PRI,2010,,1.6172,,,78.0,
15597,PRI,2011,,1.593,,,78.3,
15598,PRI,2012,,1.5391,,,78.5,
15599,PRI,2013,,1.4714,,,78.8,
15600,PRI,2014,,1.4401,,,78.9,
15601,PRI,2015,,1.3655,,,79.7,
15602,PRI,2016,,1.3196,,,80.3,
15603,PRI,2017,,1.2256,,,79.3,
15604,PRI,2018,,1.066,,,79.8,
15605,PRI,2019,,1.2439,,,79.1,
15606,PRI,2020,,1.2916,,,78.0,
15607,PRI,2021,,1.2925,,,80.2,
15608,PRK,1928,,,,,33.61,
15609,PRK,1933,,,,,37.39,
15610,PRK,1938,,,,,42.57,
15611,PRK,1942,,,,,44.89,
15612,PRK,1949,,,146944432.0,,,
15613,PRK,1950,,4.9937,156428640.0,,,
15614,PRK,1951,,2.597,125357200.0,,,
15615,PRK,1952,,2.6115,100000048.0,,,
15616,PRK,1953,,3.0824,135357200.0,,39.5,
15617,PRK,1954,,3.4963,183571504.0,,49.1,
15618,PRK,1955,,3.6735,278214400.0,,50.3,
15619,PRK,1956,,3.5085,296785856.0,,51.4,
15620,PRK,1957,,4.2813,388928736.0,,52.3,
15621,PRK,1958,,4.2706,484285920.0,,53.0,
15622,PRK,1959,,3.5594,590714560.0,,53.5,
15623,PRK,1960,,3.5683,635000256.0,,54.0,
15624,PRK,1961,,3.2608,697500288.0,,54.5,
15625,PRK,1962,,3.4117,805000384.0,,55.0,
15626,PRK,1963,,3.6257,823571776.0,,55.6,
15627,PRK,1964,,3.5472,856428992.0,,56.2,
15628,PRK,1965,,3.5562,1015714752.0,,56.8,
15629,PRK,1966,,3.7093,1025714752.0,,57.6,
15630,PRK,1967,,4.0501,1147866368.0,,58.4,
15631,PRK,1968,,3.8718,1371251200.0,,59.2,
15632,PRK,1969,,3.8596,1469584640.0,,59.9,
15633,PRK,1970,,3.8476,1778334848.0,,60.6,
15634,PRK,1971,,3.7393,2056243712.0,,61.2,
15635,PRK,1972,,3.8885,2313453312.0,,61.8,
15636,PRK,1973,,3.3527,2466169088.0,,62.4,
15637,PRK,1974,,3.1421,3235974400.0,,63.0,
15638,PRK,1975,,3.047,4425029120.0,,63.5,
15639,PRK,1976,,2.8365,6033124352.0,,64.1,
15640,PRK,1977,,2.7707,6465361408.0,,64.7,
15641,PRK,1978,,2.7934,6469269504.0,,65.2,
15642,PRK,1979,,2.8488,6443381760.0,,65.7,
15643,PRK,1980,,2.8414,6032305664.0,,66.2,
15644,PRK,1981,,2.8395,6675356160.0,,66.7,
15645,PRK,1982,,2.7633,7453832192.0,,67.2,
15646,PRK,1983,,2.6873,8855488512.0,,67.7,
15647,PRK,1984,,2.6286,,,68.2,
15648,PRK,1985,,2.5825,,,68.7,
15649,PRK,1986,,2.5393,,,69.1,
15650,PRK,1987,,2.4563,,,69.4,
15651,PRK,1988,,2.414,,,69.8,
15652,PRK,1989,,2.35,,,70.0,
15653,PRK,1990,17956.0,2.3503,,,70.2,
15654,PRK,1991,20381.0,2.3398,13211449344.0,,70.3,
15655,PRK,1992,23276.0,2.2921,12535027712.0,,70.8,
15656,PRK,1993,26311.0,2.2485,,,71.9,
15657,PRK,1994,29263.0,2.2033,,,70.7,
15658,PRK,1995,31557.0,2.1635,,,60.9,
15659,PRK,1996,32759.0,2.1068,,,61.0,
15660,PRK,1997,32566.0,2.0307,,,61.0,
15661,PRK,1998,31073.0,2.0081,,,60.9,
15662,PRK,1999,28389.0,1.9898,,,60.8,
15663,PRK,2000,24921.0,1.9688,,,60.8,
15664,PRK,2001,21301.0,1.9805,,,60.7,
15665,PRK,2002,17952.0,1.943,,,60.8,
15666,PRK,2003,15316.0,1.9144,,,69.5,
15667,PRK,2004,13489.0,1.9621,,,69.4,
15668,PRK,2005,12441.0,1.955,,,69.3,
15669,PRK,2006,11952.0,1.9576,,,69.1,
