AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
26.0558,0.179308,,4067.976342,2122893.0,0.767021074232738,36.169,9.75,,58.915,2.22920021483247,54.4,2.51600026513617,83.079,0.593,0.223,7.79,4.227,,,,9273759.0
24.7882,0.169623,,5176.935125,2291384.0,0.745955800626901,35.678,8.799,,60.612,2.0033149489391,50.2,2.66819869450647,83.075,0.593,0.223,8.08,4.664,,,,9524532.0
25.3722,0.137413,,5671.486723,3221783.0,0.72550528333676,35.137,7.979,,62.129,1.95357548016588,47.0,2.67518890808298,83.07,0.593,0.225,8.43,5.064,,,,9782770.0
24.307,0.156031,,6120.409602,3047922.0,0.705820193314068,34.576,7.31,,63.433,1.69683780635189,44.0,2.58885008064935,83.066,0.59,0.209,8.56,5.543,,,,10039338.0
23.8326,0.141833,,6881.484483,3565642.0,0.687730610810889,34.038,6.79,,64.523,1.57377523887013,40.6,2.4985228270333,83.062,0.602,0.213,8.9,6.117,,,,10293333.0
24.7714,0.167736,,7651.045362,4421295.0,0.669700986163404,33.563,6.384,,65.438,1.47072633193696,38.8,2.45979861275517,83.057,0.621,0.231,8.36,6.861,,,,10549668.0
24.9209,0.130774,,7815.834873,4812995.0,0.651967105837918,33.173,6.059,,66.219,1.3690872589918,37.1,2.45195069689716,83.053,0.598,0.238,8.3,6.942,,,,10811538.0
24.6843,0.122077,,8240.673796,2949036.0,0.634868348257577,32.863,5.801,,66.884,1.28527028403711,35.7,2.48552575680974,83.033,0.606,0.251,7.98,6.956,,,,11083629.0
23.9759,0.150844,,8525.953149,2943759.0,0.617488582195052,32.604,5.597,,67.45,1.21018762218909,34.6,2.54270036203703,82.996,0.6,0.248,7.91,7.06,,,,11369066.0
25.1497,0.091857,,8690.996221,2993141.0,0.599642304798869,32.353,5.435,,67.93,1.13175990303133,33.7,2.6024940114545,82.944,0.496,0.246,8.88,7.191,,,,11668829.0
26.3452,0.12339,,9252.814353,3578617.0,0.58253652046276,32.062,5.308,,68.341,1.06552016747173,32.9,2.63976245281264,82.875,0.433,0.231,8.88,7.191,,,,11980960.0
24.6325,0.060769,,9641.23042,2848338.0,0.566426722912301,31.696,5.208,,68.7,1.06552016747173,32.0,2.64406078348327,82.789,0.474,0.242,8.88,7.191,,,,12301969.0
23.5478,0.061949,,10357.474541,2981838.0,0.566426722912301,31.249,5.123,,69.024,1.06552016747173,31.1,2.60731374636986,82.687,0.496,0.236,8.88,7.191,,,,12626938.0
26.2519,0.061949,,10332.054286,3232951.0,0.566426722912301,30.725,5.047,,69.329,1.06552016747173,30.3,2.54338844179175,82.568,0.42,0.22,8.88,7.191,,,,12952209.0
4.13483,0.581925,,883.465006,51377.0,,,,,,,,,,,,8.09,20.369,,,,158184.0
4.5905,0.441881,,887.924622,57423.0,,,,,,,,,,,,7.77,19.937,,,,159392.0
3.88691,0.536001,,964.518306,55943.0,,,,,,,,,,,,7.16,17.983,,,,160530.0
3.71947,0.496369,,1059.557777,55334.0,,,,,,,,,,,,6.86,17.925,,,,161821.0
2.90264,0.49938,,1119.6695,51029.0,,,,,,,,,,,,6.16,20.344,,,,163408.0
2.98032,0.373996,,1268.318519,57915.0,,,,,,,,,,,,6.31,21.487,,,,165378.0
2.91447,0.350793,,1336.088889,64262.0,,,,,,,,,,,,6.9,19.432,,,,167644.0
3.58969,0.314617,,1437.907407,79885.0,,,,,,,,,,,,7.22,20.018,,,,170011.0
3.64892,0.3113,,1401.537037,79046.0,,,,,,,,,,,,7.4,19.649,,,,172223.0
2.69916,0.382307,,1486.637037,67361.0,,,,,,,,,,,,6.98,18.71,,,,174092.0
2.3418,0.36671,,1577.414815,68145.0,,,,,,,,,,,,6.73,18.857,,,,175538.0
2.36987,0.346798,,1605.777778,55783.0,,,,,,,,,,,,7.28,18.703,,,,176654.0
2.62791,0.30455,,1665.811111,66359.0,,,,,,,,,,,,8.16,17.996,,,,177505.0
2.21864,0.283898,,1756.062963,69151.0,,,,,,,,,,,,8.12,17.355,,,,178307.0
2.16141,0.251296,,1809.977778,71167.0,,,,,,,,,,,,8.4,17.47,,,,179131.0
2.08055,0.185625,,1865.514815,70292.0,,,,,,,,,,,,8.52,17.526,,,,180028.0
1.7613,0.206756,,1996.77037,77834.0,,,,,,,,,,,,8.75,17.591,,,,180955.0
1.79247,0.158387,,2065.125926,80816.0,,,,,,,,,,,,8.52,18.34625,,,,181890.0
2.01135,0.105315,,2118.792593,79567.0,,,,,,,,,,,,8.23,19.1015,,,,182795.0
2.59076,0.2363355,,1616.774074,72866.0,,,,,,,,,,,,8.16,19.85675,,,,183629.0
2.59076,0.367356,,936.200187,41149.0,,,,,,,,,,,,8.09,20.612,,,,156737.0
16.3878,,,237.621453,,,30.616,6.316,,68.748,0.416510322513261,17.6,0.487273273501715,78.023,,,11.8,30.051,,,,174454.0
16.3878,,,246.223745,,,30.29,6.218,,69.103,0.393180565285014,17.6,0.537377525134713,77.932,,,10.39,30.517,,,,175394.0
15.9329,,,271.644576,,,30.01,6.128,,69.451,0.386603584273616,17.1,0.577595948097813,78.059,,,11.1,36.239,,,,176410.0
13.6016,,,330.770833,,,29.794,6.055,,69.781,0.364780236667828,16.8,0.605272962420399,78.302,,,9.87,37.444,,,,177481.0
14.6325,,,395.827533,,,29.638,6.0,,70.089,0.33401281058904,16.6,0.626831005637366,78.543,,,11.04,36.26,,,,178597.0
13.6218,,,446.712378,,,29.51,5.963,,70.374,0.32465121389702,16.5,0.627934157313632,78.782,,,10.4,35.525,,,,179722.0
13.2972,,,463.475983,,,29.367,5.941,,70.642,0.295456836192235,16.5,0.638944369430848,79.019,,,12.42,33.74,,,,180874.0
10.8912,,,662.004889,,,29.162,5.925,,70.901,0.277755306570875,16.5,0.645325300578816,79.25,,,10.56,21.289,,,,182045.0
11.1124,,,674.924616,,,28.867,5.907,,71.158,0.261587272618059,16.5,0.67065660676601,79.476,,,12.52,17.524,,,,183270.0
11.8451,,,615.0191,,,28.476,5.883,,71.412,0.250941702565288,16.55,0.697620977134631,79.7,,,12.67,14.25,,,,184553.0
9.085,,,692.128577,,,28.001,5.848,,71.663,0.248043682032103,16.6,0.750886801099452,79.922,,,13.23,13.489,,,,185944.0
8.84676,,,761.073754,,,27.464,5.795,,71.906,0.225364029572731,16.5,0.816794529594394,80.143,,,10.89,12.316,,,,187469.0
9.16324,,,755.410841,,,26.909,5.727,,72.136,0.212584843829906,16.4,0.860430528411051,80.376,,,11.64,14.782,,,,189089.0
10.3721,,,763.966019,,,26.372,5.645,,72.351,0.19355001544015,16.2,0.854663299630865,80.615,,,13.11,15.103,,,,190712.0
8.60048,,,780.766706,,,25.874,5.554,,72.549,0.186090798258391,16.1,0.787611270664912,80.851,,,12.52,14.782,,,,192220.0
8.8818,,,786.885445,,,25.427,5.461,,72.73,0.180257099718951,15.9,0.668864132591767,81.086,,,14.34,14.467,,,,193510.0
10.0531,,,821.637502,,,25.036,5.372,,72.895,0.17404278476982,15.7,0.530860672023836,81.319,,,14.4,14.41,,,,194540.0
10.26,,,825.065062,,,24.689,5.296,,73.046,0.169626183179849,15.5,0.419597535845907,81.548,,,12.7,14.842,,,,195358.0
9.43915,,,834.769077,,,24.378,5.239,,73.187,0.169626183179849,15.3,0.393373450356795,81.757,,,12.32,14.842,,,,196128.0
10.12,,,847.239532,,,24.1,5.202,,73.321,0.169626183179849,15.0,0.490819125766011,81.944,,,14.03,14.842,,,,197093.0
10.271,,,771.829937,,,23.855,5.188,,73.45,0.169626183179849,15.0,0.665989824539763,82.111,,,14.03,14.842,,,,198410.0
0.0815545,,,1140.776269,,,10.4,6.3,,,,5.0,1.16849006281107,6.56,,,19.72,,,,,27460.0
0.0815545,,,1201.65086,,,10.4,6.3,,,,4.6,1.29528928451134,6.25,,,19.72,,,,,27818.0
0.077866,,,1297.09832,,,10.4,6.3,,,,4.3,1.27517667409015,6.075,,,19.72,,,,,28175.0
0.0755136,,,1655.327594,,,10.4,6.3,,,,4.0,1.360709093817,6.02500000000001,,,19.72,,,,,28561.0
0.0731231,,,1941.931806,,,10.4,6.3,,,,3.7,1.3251676451791,5.845,,,19.72,,,,,28942.0
0.0626409,,,2027.428774,,,9.5,7.3,,,,3.4,1.31124660455393,5.547,,,19.72,,,,,29324.0
0.0586502,,,2165.375316,,,10.0,7.5,,,,3.2,1.25387118364638,5.264,,,19.72,,,,,29694.0
0.0566823,,,2487.553677,,,9.4,7.2,,,,3.0,1.25164781174186,4.99299999999999,,,19.72,,,,,30068.0
0.0479683,,,2751.83571,,,11.0,6.0,,,,2.9,1.20989211827004,4.736,,,19.72,,,,,30434.0
0.060523,,,2362.73455,,,10.7,6.3,,,,2.7,1.27656445524852,4.492,,,20.11,,,,,30825.0
0.0556246,,,2139.367774,,,10.3,6.5,,,,2.5,1.27648962734242,4.26000000000001,,,21.97,,,,,31221.0
0.0535561,,,2053.921104,,,10.0,6.8,,,,2.4,1.38051686722579,4.039,,,23.87,,,,,31655.0
0.054426,,,1800.681632,,,8.7,7.1,,,,2.3,1.40533697168839,3.82899999999999,,,21.47,,,,,32103.0
0.0471847,,,1865.009448,,,9.7,7.5,,,,2.2,1.39507652563326,3.63,,,20.91,,,,,32554.0
0.0254765,,,1844.843168,,,9.1,7.7,,,,2.1,1.18178335464656,3.441,,,25.87,,,,,32941.0
0.0197346,,,1418.829692,,,8.2,7.1,,,,1.9,0.993800751461318,3.261,,,22.33,,,,,33270.0
0.01363,,,1467.345667,,,7.9,7.6,,,,1.9,0.697889702987901,3.09,,,23.38,,,,,33503.0
0.0202797,,,1528.621195,,,6.7,8.2,,,,1.8,0.500194570138155,2.928,,,23.38,,,,,33671.0
0.0163107,,,1655.354304,,,6.8,7.1,,,,1.7,0.335038486999643,2.774,,,23.38,,,,,33784.0
0.0162294,,,1616.23166,,,6.7,7.2,,,,1.6,0.23651855869801,2.63200000000001,,,23.42,,,,,33864.0
0.0162294,,,1555.132346,,,6.4,9.9,,,,1.6,0.218282733201192,2.501,,,23.42,,,,,33938.0
20.6424,,,72.465434,,,39.589,9.054,,61.365,0.999203999883594,54.3,1.62992397560912,46.576,0.9,0.784,31.91,16.74,6.42043018341064,,,142264.0
20.6424,,,72.230278,,,39.602,8.672,,62.017,0.960941305863818,51.2,1.73927122541821,45.623,0.9,0.784,6.85,17.894,6.42043018341064,,,144760.0
22.0975,,,81.053329,,,39.545,8.282,,62.687,0.936627796334256,48.0,1.84119365657435,44.445,0.9,0.784,8.3,17.867,6.42043018341064,,,147450.0
21.4968,,,96.343939,,,39.401,7.895,,63.359,0.922449073631428,45.0,1.9842520382713,43.234,0.9,0.784,11.66,18.868,6.69200992584229,,,150405.0
20.634,,,105.361124,,,39.157,7.52,,64.02,0.908531120114966,42.1,2.19051899861275,42.028,0.9,0.793,8.56,18.989,5.85359001159668,,,153736.0
18.4246,,,126.193762,,,38.808,7.167,,64.659,0.888342942968628,39.3,2.40108190534416,40.835,0.911,0.798,11.52,17.164,12.1254796981812,,,157472.0
18.2089,,,134.441165,,,38.358,6.844,,65.27,0.853259666278374,36.6,2.63466678781434,39.652,0.911,0.798,1.69,14.826,14.0842304229736,,,161676.0
18.8233,,,145.827416,,,37.831,6.551,,65.854,0.819142798973495,34.2,2.81810137871417,38.48,0.911,0.798,4.28,15.898,16.6573505401611,,,166297.0
9.47772,,,188.021169,,,37.251,6.287,,66.412,0.783960684376782,31.9,2.86014060615314,37.32,0.911,0.798,4.02,16.499,18.2486305236816,,,171122.0
10.8135,,,187.821049,,,36.636,6.053,,66.938,0.748107258200126,29.7,2.74081346723756,36.177,0.911,0.798,3.27,15.24,20.5607795715332,,,175877.0
11.2636,,,197.454025,,,36.003,5.848,,67.43,0.713369480077229,27.6,2.52364978563294,35.048,0.911,0.81,4.1,15.76,19.3274097442627,,,180372.0
11.2988,,,233.21351,,,35.363,5.669,,67.885,0.686989703324678,25.7,2.27418932025697,33.936,0.911,0.81,4.31,15.011,16.5245146751404,,,184521.0
11.5022,,,252.560581,,,34.726,5.509,,68.306,0.663348414762681,23.7,2.0772236359715,32.84,0.911,0.81,4.57,14.528,13.7216196060181,,,188394.0
11.8674,,,302.925497,,,34.103,5.364,,68.695,0.647501372065907,22.0,1.93556125383945,31.792,0.921,0.804,8.44,13.878,18.8296699523926,,,192076.0
11.3758,,,348.899565,,,33.508,5.232,,69.052,0.634182893498367,20.1,1.88297041207015,30.787,0.921,0.804,7.78,13.238,12.3246698379517,,,195727.0
11.9462,,,318.257372,,,32.95,5.111,,69.377,0.622543122591522,18.5,1.87875940029521,29.826,0.921,0.804,4.94,13.597,11.2973403930664,,,199439.0
11.3969,,,347.547473,,,32.437,5.002,,69.67,0.610424542556677,16.9,1.87856316577205,28.908,0.921,0.804,8.0,13.57,15.9666795730591,,,203221.0
10.8796,,,378.598871,,,31.967,4.908,,69.933,0.601782738424072,15.5,1.88401091022563,28.032,0.921,0.807,10.76,13.545,18.3999996185303,,,207086.0
11.1157,,,415.355831,,,31.538,4.828,,70.17,0.601782738424072,14.4,1.88756148214117,27.197,0.921,0.79,10.76,13.545,20.1165409088135,,,211032.0
12.2244,,,430.633136,,,31.152,4.761,,70.385,0.601782738424072,13.5,1.8851478278935,26.402,0.921,0.817,10.76,13.545,20.1165409088135,,,215048.0
13.9921,,,476.462168,,,30.811,4.706,,70.583,0.601782738424072,12.7,1.89453605124968,25.646,0.923,0.799,10.76,13.545,20.1165409088135,,,219161.0
5.1712,,,189514.933333,5815840.0,3.41274599293294,26.375,3.691,,72.561,0.0986646514284295,18.8,2.29734876534761,20.152,0.156,0.101,9.16,19.86,,,,20663840.0
5.1712,,,184137.638182,6509456.0,3.30501700668627,25.85,3.647,,72.759,0.0933389712104156,17.7,2.57406723814462,19.923,0.146,0.103,8.76,21.0,,,,21202646.0
5.07734,,,189605.957365,6274231.0,3.13833793622897,25.398,3.614,,72.92,0.0885755636271761,16.7,2.8028083230475,19.696,0.145,0.103,8.57,20.9,,,,21805322.0
4.5045,,,215807.858023,6739549.0,2.98662630414858,24.991,3.591,,73.051,0.0844326214377391,15.8,2.94324930419448,19.47,0.145,0.103,8.7,20.955,,,,22456645.0
3.90113,,,258742.133333,7485931.0,2.82652804880014,24.61,3.575,,73.159,0.0805242652750571,15.0,2.96600342613357,19.246,0.145,0.103,8.24,20.668,,,,23132686.0
3.22083,,,328461.16047,8363642.0,2.7159227762565,24.236,3.561,,73.256,0.0770638345077037,14.2,2.91183759436303,19.021,0.187,0.112,8.8,20.313,,,,23816175.0
2.94858,,,376900.136938,9023989.0,2.89194674769259,23.854,3.546,,73.355,0.073512568983685,13.4,2.82392863492397,18.796,0.19,0.111,9.69,20.259,,,,24498313.0
2.77016,,,415964.582946,9431042.0,2.75301159804458,23.458,3.53,,73.467,0.0703671176529917,12.6,2.762800178975,18.573,0.196,0.112,8.51,20.858,,,,25184589.0
2.31685,,,519796.737528,10482872.0,2.65032256541425,23.043,3.51,,73.598,0.0671304809875188,11.9,2.75679467813432,18.351,0.197,0.116,7.08,19.76,,,,25888535.0
2.85411,,,429097.90011,11050568.0,2.67164085421693,22.599,3.488,,73.75,0.0636234217487732,11.2,2.82495712979043,18.133,0.196,0.116,7.52,20.369,,,,26630303.0
2.64028,,,528207.33265,11208766.0,2.51948248008546,22.123,3.464,,73.917,0.0591405377060951,10.5,2.92764323588465,17.916,0.202,0.116,6.84,21.712,,,,27421468.0
2.17143,,,671238.840108,11209923.0,2.35713936808975,21.613,3.441,,74.089,0.0548734893044959,9.9,3.03897438018909,17.698,0.202,0.115,7.58,22.478,,,,28267591.0
2.07935,,,735974.843349,11181318.0,2.20239107141815,21.078,3.422,,74.254,0.0512852863084923,9.3,3.09072464553231,17.48,0.201,0.115,8.26,24.7,,,,29154906.0
2.15731,,,746647.127408,12656627.0,2.09930102874932,20.528,3.41,,74.402,0.0484863285665893,8.8,3.03079439709524,17.26,0.21,0.109,8.75,23.773,,,,30052058.0
2.22697,,,756350.34732,10401894.0,2.00300969130156,19.969,3.407,,74.533,0.0463298148727554,8.3,2.83622090250505,17.04,0.21,0.109,9.28,23.032,,,,30916603.0
2.61939,,,654269.739552,10516866.0,1.90717639766455,19.41,3.412,,74.651,0.0449526705650161,7.8,2.55807744862499,16.82,0.208,0.099,10.06,22.736,,,,31717676.0
2.68563,,,644935.682011,11203166.0,1.84814508328374,18.858,3.426,,74.761,0.043625287663938,7.3,2.2624230012955,16.599,0.21,0.108,10.06,22.742,,,,32443443.0
2.52847,,,688586.094413,11849127.0,1.82085766442345,18.319,3.446,,74.874,0.0426522727779456,6.9,2.00706639082931,16.378,0.206,0.096,13.51,22.708,,,,33101182.0
2.22445,,,786521.889855,13207571.0,1.79733506562199,17.798,3.472,,74.998,0.0426522727779456,6.6,1.8010622175453,16.156,0.186,0.095,11.05,22.708,,,,33702757.0
2.23334,,,792966.83819,14680174.0,1.79733506562199,17.297,3.505,,75.133,0.0426522727779456,6.3,1.66477670240957,15.935,0.219,0.095,11.05,22.708,,,,34268529.0
2.56257,,,700117.923268,14369811.0,1.79733506562199,16.814,3.545,,75.28,0.0426522727779456,6.0,1.57883732958732,15.713,0.192,0.093,11.05,22.708,,,,34813867.0
16.2312,0.182587,,6054.968872,483100.0,0.552415238338478,39.246,10.752,,57.787,3.04230373192923,67.7,2.3651696565344,59.68,0.852,0.863,8.96,13.56,17.6184902191162,,,9797731.0
16.2312,0.217075,,6311.158495,410416.0,0.546182151747608,39.014,10.508,,58.177,2.96038173500285,65.2,2.40379636073153,59.536,0.852,0.885,9.01,14.046,15.7297401428223,,,10036102.0
13.5247,0.254682,,6901.516474,314927.0,0.5182836491397,38.834,10.212,,58.675,2.89003118463659,62.3,2.43707421375491,59.393,0.852,0.885,8.64,15.279,16.7219200134277,,,10283694.0
15.0064,0.201681,,8875.670161,580863.0,0.618466409460009,38.707,9.878,,59.259,2.834450485521,59.2,2.47574680772691,59.102,0.852,0.885,9.05,15.723,16.1175098419189,,,10541470.0
13.6084,0.248481,,10391.804476,587679.0,0.583200520214864,38.626,9.516,,59.912,2.78402148460848,56.1,2.51625851370763,58.694,0.852,0.885,8.97,16.342,16.9622497558594,,,10810086.0
14.5092,0.186076,,11267.094384,740376.0,0.59961611944858,38.583,9.137,,60.62,2.73397257842634,53.2,2.5575305157668,58.286,0.852,0.885,8.54,16.827,21.7709693908691,,,11090123.0
12.848,0.194933,,12109.220555,556467.0,0.583257202919479,38.566,8.749,,61.365,2.69710140548107,50.6,2.60021649034163,57.876,0.852,0.885,8.27,17.354,17.9546394348145,,,11382272.0
11.8002,0.206222,,14601.216259,646814.0,0.573820496868148,38.553,8.363,,62.126,2.64548911585099,48.2,2.64267297338368,57.465,0.852,0.885,5.95,19.213,18.590389251709,,,11687078.0
13.8847,0.181677,,17320.699636,1521465.0,0.564687812342946,38.519,7.987,,62.88,2.58468543875522,46.1,2.68144527622377,57.053,0.852,0.881,6.62,20.149,19.2261390686035,,,12004700.0
15.1299,0.14815,,16533.038428,1315353.0,0.544520868425978,38.446,7.632,,63.607,2.48096420440481,44.1,2.71499686317668,56.641,0.852,0.878,6.66,20.486,23.3004493713379,,,12335092.0
15.1848,0.175567,,16724.613898,1284455.0,0.535917557344186,38.306,7.305,,64.284,2.34280515490455,42.4,2.74312787749023,56.227,0.857,0.887,5.35,21.045,24.046350479126,,,12678143.0
12.6585,0.178873,,18599.110639,890837.0,0.527049094623164,38.077,7.013,,64.898,2.20922184680826,40.7,2.7667570258595,55.812,0.857,0.887,5.63,20.934,21.0869693756104,,,13033814.0
13.6104,0.152919,,18395.462069,1111130.0,0.518831491063128,37.757,6.753,,65.448,2.0767840886355,39.2,2.78561459548468,55.397,0.854,0.884,5.31,20.903,20.7952499389648,,,13401990.0
13.6018,0.123269,,19209.970131,997644.0,0.510457938403095,37.352,6.522,,65.939,1.96100135223042,37.6,2.79913166148371,54.981,0.859,0.942,5.3,20.766,25.7423496246338,,,13782429.0
13.3687,0.172074,,19770.923075,1429761.0,0.50232880715273,36.867,6.319,,66.37,1.84935316334707,36.2,2.80669872856731,54.564,0.859,0.942,4.68,20.458,24.7624702453613,,,14174740.0
14.2826,0.18562,,17761.402705,1650958.0,0.494328247776453,36.318,6.141,,66.747,1.73622302080676,34.7,2.80829036215636,54.138,0.8625,0.942,4.7,20.439,23.7585601806641,,,14578450.0
14.414,0.155222,,19040.319081,1399388.0,0.479616925320293,35.727,5.985,,67.078,1.62766583906098,33.3,2.80732966748881,53.704,0.866,0.94,4.46,20.548,21.3372192382813,,,14993514.0
14.982,0.161178,,20996.569847,2327445.0,0.47542395931572,35.12,5.845,,67.38,1.5283111839002,32.0,2.80057660226301,53.26,0.865,0.95,4.26,20.669,21.0452194213867,,,15419354.0
15.0144,0.157799,,23116.70154,3260430.0,0.451208146199202,34.523,5.716,,67.665,1.5283111839002,30.8,2.78187970760459,52.808,0.864,0.936,4.26,20.669,21.5294094085693,,,15854324.0
14.9582,0.152479,,23306.213218,3186327.0,0.451208146199202,33.952,5.596,,67.941,1.5283111839002,29.8,2.74996220289833,52.347,0.848,0.937,4.26,20.669,21.5294094085693,,,16296362.0
15.8177,0.152479,,24412.490299,3820957.0,0.451208146199202,33.418,5.481,,68.213,1.5283111839002,28.9,2.70939118149213,51.878,0.848,0.937,4.26,20.669,21.5294094085693,,,16743930.0
14.6528,,,9866.401636,,3.95210526055208,9.8,13.8,2.4031336863,71.5829268292683,0.023092984111773,10.9,-0.319524801286905,47.231,0.807,0.681,13.57,30.377,,,,9487612.0
14.6528,,,12960.546471,,5.83114359448142,10.1,13.75,2.5821481751,72.2341463414634,0.0232462488771171,10.6,-0.171946646904854,47.008,0.908,0.808,13.57,30.555,,,,9410769.0
9.76717,,,17120.919874,,3.68043751385707,10.4,13.7,2.1398466843,72.2853658536585,0.0225672932677232,9.9,-0.0921469496277098,46.785,0.903,0.815,13.57,28.825,,,,9346464.0
8.08545,,,22482.355561,,3.24467429204743,10.166666666666666,13.9,1.8940551635,72.4365853658537,0.0220012891938446,9.1,-0.21273800909834,46.563,0.893,0.815,13.56,28.151,,,,9292232.0
8.53046,,,26141.968161,,3.29661108380585,9.933333333333334,14.0,1.7743842319,72.6829268292683,0.0211146450572802,8.4,-0.233328451597809,46.339,0.907,0.799,13.71,26.927,,,,9242643.0
6.73939,,,27683.222501,,3.31576680272363,9.7,14.3,1.5989004786,72.8341463414634,0.0203948542649232,7.7,-0.300431132565912,46.117,0.917,0.799,13.62,27.6,,,,9193818.0
6.81755,,,32482.062298,,0.728413687985818,9.58,13.88,1.7056799031,73.3853658536585,0.019710620220626,7.3,-0.393204593401,45.895,0.917,0.805,12.53,29.341,,,,9145913.0
6.11904,,,43170.972153,,0.729464658045205,9.22,13.92,1.8788753865,73.6317073170732,0.0185445084628999,7.0,-0.405458541825536,45.672,0.917,0.805,13.56,29.53,,,,9101189.0
7.44473,,,52194.23708,,0.741245886085332,9.4,13.97,1.5452359548,73.8853658536585,0.0193642509409377,6.9,-0.425705551624613,45.45,0.917,0.798,13.73,26.2,,,,9060105.0
7.20149,,,45162.894381,,0.927191067894899,9.6,14.2,1.7066824598,73.9853658536585,0.0188891325116631,6.7,-0.400994905201716,45.228,0.917,0.798,13.47,25.15,,,,9023354.0
6.60245,,,41819.451171,,0.950443159419911,9.4,14.2,1.4458488456,74.3365853658537,0.0184569957871285,6.6,-0.402005900874718,45.007,0.913,0.783,13.56,26.0,,,,8991258.0
7.44515,,,49258.136024,,0.923429186266984,9.1,14.2,1.5060642514,74.5365853658537,0.0181717858934485,6.4,-0.789468997859736,44.785,0.913,0.787,13.38,26.873,,,,8963761.0
6.43465,,,43309.253216,,0.917507443543958,9.3,14.2,1.2415946281,74.8365853658537,0.0179687641545025,6.2,-0.485299545092705,44.644,0.913,0.761,12.84,26.474,,,,8940116.0
7.41422,,,48394.267329,,0.904720552229855,9.2,14.0,1.5921260174,75.1853658536585,0.0171612437214427,5.9,-0.486591387059998,44.531,0.863,0.552,13.17,25.856,,,,8918892.0
7.06588,,,47062.201828,,0.901438073926248,9.3,14.2,1.3485746241,75.3365853658537,0.0178805600946065,5.7,-0.469489291237153,44.417,0.863,0.492,12.02,24.429,,,,8898284.0
