Country,Year,Region,AgriShareGDP,CreditToAgriFishForest,EmploymentRural,GDP,TotalAgri,% Soldiers,Birth Rate,Death Rate,Homicides,Life Expectancy,Maternal Death Risk,Infant Mortality,% Population Growth,% Rural Population,Civil Liberties,Freedom of Expression,% Healthcare Investment,% Employment Industry,% Education Expenditure,% Men Employment,% Women Employment,Population
Romania,2007,Europe and Central Asia,5.5015,,,174588.782939,15351647.0,1.59859958497011,10.3,12.1,1.8018278426,72.5658536585366,0.0439524017875453,13.0,-0.6726312916123963,46.564,0.862,0.868,10.91,31.426,12.0049600601196,58.08,44.89,21034196.0
Romania,2008,Europe and Central Asia,6.30189,,,214317.174117,20579764.0,1.63682947628197,10.8,12.3,1.4498653138,72.5658536585366,0.0430722668550921,11.9,-0.7528600231956857,46.433,0.862,0.874,10.82,31.447,11.6162204742432,58.57,44.62,20829521.0
Romania,2009,Europe and Central Asia,6.11643,,,174102.268535,15853962.0,1.6438920756044,10.9,12.6,1.2501214386,73.309756097561,0.0428974311440447,11.1,-0.833088754778975,46.302,0.858,0.875,10.55,30.0,11.0212898254395,58.0,43.91,20637995.0
Romania,2010,Europe and Central Asia,4.99581,,,166309.355235,16518559.0,1.64161496059857,10.5,12.8,1.2993445637,73.4585365853659,0.0410922725425164,10.5,-0.593959183588628,46.171,0.866,0.884,11.53,28.599,9.12913036346436,59.35,43.33,20471860.0
Romania,2011,Europe and Central Asia,6.25458,,,183326.239022,21832404.0,1.64815694550004,9.7,12.5,1.0080289258,74.409756097561,0.0357494478123679,10.0,-0.491866212866043,46.04,0.866,0.89,8.91,28.77,8.32977962493896,57.89,43.11,20336718.0
Romania,2012,Europe and Central Asia,4.67455,,,170635.805317,15905463.0,1.63976516135213,10.0,12.7,1.0480798214,74.4121951219512,0.0335366056122208,9.5,-0.445177936198383,46.026,0.866,0.864,9.71,28.67,8.43579006195068,58.94,43.43,20227467.0
Romania,2013,Europe and Central Asia,5.37772,,,190800.390635,19671743.0,1.64735264550354,9.4,12.4,1.0828112163,75.0634146341463,0.0306593349936844,8.9,-0.371323062878035,46.063,0.878,0.856,11.58,28.638,8.97900009155273,58.78,43.08,20132780.0
Romania,2014,Europe and Central Asia,4.72152,,,199960.856032,19036155.0,1.64264689149975,10.0,12.8,1.6220860846,74.909756097561,0.0307615011367837,8.3,-0.374575497762261,46.1,0.88,0.856,11.23,28.929,9.25695037841797,59.46,43.34,20035928.0
Romania,2015,Europe and Central Asia,4.18575,,,177730.689856,14896101.0,1.65013713473436,10.2,13.2,1.701364635,74.9121951219512,0.030258341887545,7.7,-0.470052227864654,46.113,0.896,0.863,10.68,29.012,9.09451007843018,59.61,42.58,19925182.0
Romania,2016,Europe and Central Asia,4.06174,,,188129.590928,14862581.0,1.66674598232668,10.4,13.1,1.5457449581,75.209756097561,0.0302178457495306,7.0,-0.573660845379617,46.1,0.9,0.893,11.31,27.975,9.51058959960938,59.44,42.22,19796280.0
Romania,2017,Europe and Central Asia,4.3133,,,211695.857898,17159079.0,1.3832022383286,10.8,13.4,1.297448057,75.309756097561,0.0275347821702896,6.5,-0.578007015146885,46.064,0.838,0.769,12.1,27.743,10.0526504516602,59.44,42.22,19653966.0
Romania,2018,Europe and Central Asia,4.35682,,,241456.382111,17566592.0,1.39811470967971,10.4,13.6,1.2816496985,75.3585365853659,0.0275347821702896,6.1,-0.587493307403584,46.002,0.838,0.772,12.71,27.743,10.0526504516602,59.44,42.22,19506110.0
Romania,2019,Europe and Central Asia,4.10262,,,249880.118218,16798554.0,1.39811470967971,10.3,13.4,1.2816496985,75.6073170731707,0.0275347821702896,5.8,-0.526814821936341,45.916,0.857,0.849,12.72,27.743,10.0526504516602,59.44,42.22,19364558.0
Romania,2020,Europe and Central Asia,3.83632,,,248716.039735,15011792.0,1.39811470967971,10.3,13.4,1.2816496985,74.3536585365854,0.0275347821702896,5.6,-0.590892001960428,45.806,0.819,0.908,12.72,27.743,10.0526504516602,59.44,42.22,19237682.0
San Marino,2000,Europe and Central Asia,0.0815545,,,1140.776269,,,10.4,6.3,,,,5.0,1.16849006281107,6.56,,,19.72,,,,,27460.0
San Marino,2001,Europe and Central Asia,0.0815545,,,1201.65086,,,10.4,6.3,,,,4.6,1.29528928451134,6.25,,,19.72,,,,,27818.0
San Marino,2002,Europe and Central Asia,0.077866,,,1297.09832,,,10.4,6.3,,,,4.3,1.27517667409015,6.075,,,19.72,,,,,28175.0
San Marino,2003,Europe and Central Asia,0.0755136,,,1655.327594,,,10.4,6.3,,,,4.0,1.360709093817,6.02500000000001,,,19.72,,,,,28561.0
San Marino,2004,Europe and Central Asia,0.0731231,,,1941.931806,,,10.4,6.3,,,,3.7,1.3251676451791,5.845,,,19.72,,,,,28942.0
San Marino,2005,Europe and Central Asia,0.0626409,,,2027.428774,,,9.5,7.3,,,,3.4,1.31124660455393,5.547,,,19.72,,,,,29324.0
San Marino,2006,Europe and Central Asia,0.0586502,,,2165.375316,,,10.0,7.5,,,,3.2,1.25387118364638,5.264,,,19.72,,,,,29694.0
San Marino,2007,Europe and Central Asia,0.0566823,,,2487.553677,,,9.4,7.2,,,,3.0,1.25164781174186,4.99299999999999,,,19.72,,,,,30068.0
San Marino,2008,Europe and Central Asia,0.0479683,,,2751.83571,,,11.0,6.0,,,,2.9,1.20989211827004,4.736,,,19.72,,,,,30434.0
San Marino,2009,Europe and Central Asia,0.060523,,,2362.73455,,,10.7,6.3,,,,2.7,1.27656445524852,4.492,,,20.11,,,,,30825.0
San Marino,2010,Europe and Central Asia,0.0556246,,,2139.367774,,,10.3,6.5,,,,2.5,1.27648962734242,4.26000000000001,,,21.97,,,,,31221.0
San Marino,2011,Europe and Central Asia,0.0535561,,,2053.921104,,,10.0,6.8,,,,2.4,1.38051686722579,4.039,,,23.87,,,,,31655.0
San Marino,2012,Europe and Central Asia,0.054426,,,1800.681632,,,8.7,7.1,,,,2.3,1.40533697168839,3.82899999999999,,,21.47,,,,,32103.0
San Marino,2013,Europe and Central Asia,0.0471847,,,1865.009448,,,9.7,7.5,,,,2.2,1.39507652563326,3.63,,,20.91,,,,,32554.0
San Marino,2014,Europe and Central Asia,0.0254765,,,1844.843168,,,9.1,7.7,,,,2.1,1.18178335464656,3.441,,,25.87,,,,,32941.0
San Marino,2015,Europe and Central Asia,0.0197346,,,1418.829692,,,8.2,7.1,,,,1.9,0.993800751461318,3.261,,,22.33,,,,,33270.0
San Marino,2016,Europe and Central Asia,0.01363,,,1467.345667,,,7.9,7.6,,,,1.9,0.697889702987901,3.09,,,23.38,,,,,33503.0
San Marino,2017,Europe and Central Asia,0.0202797,,,1528.621195,,,6.7,8.2,,,,1.8,0.500194570138155,2.928,,,23.38,,,,,33671.0
San Marino,2018,Europe and Central Asia,0.0163107,,,1655.354304,,,6.8,7.1,,,,1.7,0.335038486999643,2.774,,,23.38,,,,,33784.0
San Marino,2019,Europe and Central Asia,0.0162294,,,1616.23166,,,6.7,7.2,,,,1.6,0.23651855869801,2.63200000000001,,,23.42,,,,,33864.0
San Marino,2020,Europe and Central Asia,0.0162294,,,1555.132346,,,6.4,9.9,,,,1.6,0.218282733201192,2.501,,,23.42,,,,,33938.0
Serbia,2000,Europe and Central Asia,14.6528,,,9866.401636,,3.95210526055208,9.8,13.8,2.4031336863,71.5829268292683,0.023092984111773,10.9,-0.319524801286905,47.231,0.807,0.681,13.57,30.377,,,,9487612.0
Serbia,2001,Europe and Central Asia,14.6528,,,12960.546471,,5.83114359448142,10.1,13.75,2.5821481751,72.2341463414634,0.0232462488771171,10.6,-0.171946646904854,47.008,0.908,0.808,13.57,30.555,,,,9410769.0
Serbia,2002,Europe and Central Asia,9.76717,,,17120.919874,,3.68043751385707,10.4,13.7,2.1398466843,72.2853658536585,0.0225672932677232,9.9,-0.0921469496277098,46.785,0.903,0.815,13.57,28.825,,,,9346464.0
Serbia,2003,Europe and Central Asia,8.08545,,,22482.355561,,3.24467429204743,10.166666666666666,13.9,1.8940551635,72.4365853658537,0.0220012891938446,9.1,-0.21273800909834,46.563,0.893,0.815,13.56,28.151,,,,9292232.0
Serbia,2004,Europe and Central Asia,8.53046,,,26141.968161,,3.29661108380585,9.933333333333334,14.0,1.7743842319,72.6829268292683,0.0211146450572802,8.4,-0.233328451597809,46.339,0.907,0.799,13.71,26.927,,,,9242643.0
Serbia,2005,Europe and Central Asia,6.73939,,,27683.222501,,3.31576680272363,9.7,14.3,1.5989004786,72.8341463414634,0.0203948542649232,7.7,-0.300431132565912,46.117,0.917,0.799,13.62,27.6,,,,9193818.0
Serbia,2006,Europe and Central Asia,6.81755,,,32482.062298,,0.728413687985818,9.58,13.88,1.7056799031,73.3853658536585,0.019710620220626,7.3,-0.393204593401,45.895,0.917,0.805,12.53,29.341,,,,9145913.0
Serbia,2007,Europe and Central Asia,6.11904,,,43170.972153,,0.729464658045205,9.22,13.92,1.8788753865,73.6317073170732,0.0185445084628999,7.0,-0.405458541825536,45.672,0.917,0.805,13.56,29.53,,,,9101189.0
Serbia,2008,Europe and Central Asia,7.44473,,,52194.23708,,0.741245886085332,9.4,13.97,1.5452359548,73.8853658536585,0.0193642509409377,6.9,-0.425705551624613,45.45,0.917,0.798,13.73,26.2,,,,9060105.0
Serbia,2009,Europe and Central Asia,7.20149,,,45162.894381,,0.927191067894899,9.6,14.2,1.7066824598,73.9853658536585,0.0188891325116631,6.7,-0.400994905201716,45.228,0.917,0.798,13.47,25.15,,,,9023354.0
Serbia,2010,Europe and Central Asia,6.60245,,,41819.451171,,0.950443159419911,9.4,14.2,1.4458488456,74.3365853658537,0.0184569957871285,6.6,-0.402005900874718,45.007,0.913,0.783,13.56,26.0,,,,8991258.0
Serbia,2011,Europe and Central Asia,7.44515,,,49258.136024,,0.923429186266984,9.1,14.2,1.5060642514,74.5365853658537,0.0181717858934485,6.4,-0.789468997859736,44.785,0.913,0.787,13.38,26.873,,,,8963761.0
Serbia,2012,Europe and Central Asia,6.43465,,,43309.253216,,0.917507443543958,9.3,14.2,1.2415946281,74.8365853658537,0.0179687641545025,6.2,-0.485299545092705,44.644,0.913,0.761,12.84,26.474,,,,8940116.0
Serbia,2013,Europe and Central Asia,7.41422,,,48394.267329,,0.904720552229855,9.2,14.0,1.5921260174,75.1853658536585,0.0171612437214427,5.9,-0.486591387059998,44.531,0.863,0.552,13.17,25.856,,,,8918892.0
Serbia,2014,Europe and Central Asia,7.06588,,,47062.201828,,0.901438073926248,9.3,14.2,1.3485746241,75.3365853658537,0.0178805600946065,5.7,-0.469489291237153,44.417,0.863,0.492,12.02,24.429,,,,8898284.0
Serbia,2015,Europe and Central Asia,6.71385,,,39655.949761,,0.909010473479821,9.3,14.6,1.1715964026,75.2878048780488,0.0183334650905494,5.4,-0.494772574469842,44.304,0.863,0.472,11.92,24.458,,,,8876777.0
Serbia,2016,Europe and Central Asia,6.81115,,,40692.661514,,0.997854534426451,9.2,14.3,1.3892084257,75.6878048780488,0.0175104723973641,5.2,-0.523694463062603,44.19,0.851,0.471,11.65,24.567,,,,8853963.0
Serbia,2017,Europe and Central Asia,6.01416,,,44179.075315,,0.99408581072979,9.2,14.8,1.0645981148,75.5390243902439,0.0172571296643417,5.1,-0.532191341024444,44.058,0.814,0.418,11.79,24.499,,,,8829623.0
Serbia,2018,Europe and Central Asia,6.34279,,,50640.663278,,0.991671195761138,9.2,14.6,1.2268905787,75.890243902439,0.0172571296643417,5.0,-0.546351968633598,43.908,0.786,0.372,12.45,24.499,,,,8802741.0
Serbia,2019,Europe and Central Asia,5.95378,,,51514.242776,,0.991671195761138,9.3,14.6,1.2268905787,75.9365853658537,0.0172571296643417,4.9,-0.536610017822353,43.74,0.813,0.4,12.03,24.499,,,,8772228.0
Serbia,2020,Europe and Central Asia,6.49632,,,53335.020734,,0.991671195761138,8.9,14.6,1.2268905787,74.2292682926829,0.0172571296643417,4.9,-0.666107601320794,43.554,0.806,0.414,12.03,24.499,,,,8737370.0
Slovakia,2001,Europe and Central Asia,2.12023,,,21410.391168,1086444.0,1.43176808547162,,,,,,,,,0.944,0.942,10.37,37.147,8.87773036956787,54.99,43.08,5399995.0
Slovakia,2002,Europe and Central Asia,2.04291,,,24810.702665,1192245.0,1.17762467386656,,,,,,,,,0.944,0.942,10.66,38.16,9.41757011413574,55.11,42.55,5400124.0
Slovakia,2003,Europe and Central Asia,1.81038,,,33981.839626,1338096.0,0.827604678825433,,,,,,,,,0.951,0.942,11.74,38.157,10.5677404403687,56.58,43.56,5399844.0
Slovakia,2004,Europe and Central Asia,1.66748,,,43124.835526,1700842.0,0.747920780230958,,,,,,,,,0.951,0.942,13.23,39.24,10.8633098602295,56.19,42.26,5399374.0
Slovakia,2005,Europe and Central Asia,1.61879,,,49033.427536,1619473.0,0.751268234688684,,,,,,,,,0.951,0.942,12.46,38.824,9.46611976623535,57.8,42.47,5398962.0
Slovakia,2006,Europe and Central Asia,1.8483,,,57175.135393,1573303.0,0.640628992154933,,,,,,,,,0.951,0.931,12.29,38.827,9.58010959625244,59.88,43.25,5398674.0
Slovakia,2007,Europe and Central Asia,2.296,,,77056.509956,1997033.0,0.641410438917163,,,,,,,,,0.944,0.927,13.56,39.403,9.7122802734375,61.06,44.19,5398693.0
Slovakia,2008,Europe and Central Asia,2.5332,,,96733.211075,1878296.5,0.63386053129444,,,,,,,,,0.944,0.927,14.05,39.563,9.5482702255249,62.57,45.43,5399362.0
Slovakia,2009,Europe and Central Asia,2.08513,,,89040.925541,1759560.0,0.618656627047094,,,,,,,,,0.939,0.927,12.82,38.024,9.09838008880615,60.37,43.85,5401149.0
Slovakia,2010,Europe and Central Asia,1.66759,,,90712.671901,1650500.0,0.588733754764201,,,,,,,,,0.95,0.95,12.92,37.049,9.7661600112915,58.19,43.39,5404293.0
Slovakia,2011,Europe and Central Asia,2.16272,,,99362.720494,2338369.0,0.590086033426792,,,,,,,,,0.959,0.947,12.73,37.385,9.70746994018555,58.78,43.3,5408932.0
Slovakia,2012,Europe and Central Asia,2.27213,,,94258.572686,1978912.0,0.584677322672164,,,,,,,,,0.949,0.939,13.04,37.538,9.62131023406982,59.13,43.32,5414894.0
Slovakia,2013,Europe and Central Asia,2.73096,,,98541.305462,2045587.0,0.583050483343333,,,,,,,,,0.938,0.929,12.94,35.824,9.86131000518799,58.62,43.62,5421721.0
Slovakia,2014,Europe and Central Asia,3.22726,,,100954.719362,2190324.0,0.581824535669148,,,,,,,,,0.938,0.929,12.63,35.459,10.064510345459,59.48,44.11,5428798.0
Slovakia,2015,Europe and Central Asia,2.62378,,,88601.289843,1577840.0,0.578504523832379,,,,,,,,,0.938,0.936,11.69,35.203,10.2805500030518,60.88,45.26,5435614.0
Slovakia,2016,Europe and Central Asia,2.69155,,,89614.053144,1696801.0,0.573452167576834,,,,,,,,,0.938,0.936,13.33,34.874,9.41514015197754,62.11,46.9,5442001.0
Slovakia,2017,Europe and Central Asia,2.39904,,,95393.515078,1646628.0,0.579276527063437,,,,,,,,,0.931,0.937,12.94,34.523,9.76161956787109,60.632,46.032,5447903.0
Slovakia,2018,Europe and Central Asia,2.37973,,,105612.792517,1874534.0,0.57551355053009,,,,,,,,,0.92,0.9375,12.73,35.2235,9.181919693946837,59.154,45.164,5453017.0
Slovakia,2019,Europe and Central Asia,2.46611,,,105284.375641,1785257.0,0.91493865552937,,,,,,,,,0.92,0.938,12.85,35.92400000000001,8.60221982002258,57.676,44.296,5457012.0
Slovakia,2020,Europe and Central Asia,2.18288,,,105172.564492,1874771.0,1.25436376052865,,,,,,,,,0.932,0.938,10.82,36.624500000000005,8.022519946098324,56.198,43.428,5459643.0
Slovakia,2000,Europe and Central Asia,2.18288,,,20719.405913,997869.0,1.59378886552793,,,,,,,,,0.944,0.942,8.79,37.325,7.44282007217407,54.72,42.56,5399207.0
Slovenia,2000,Europe and Central Asia,2.78806,,484.063,20291.213416,685273.0,1.40444470337088,9.1,9.3,1.8111293901,75.4121951219512,0.0135992252983174,4.6,0.29607496005045,49.246,0.967,0.928,11.72,37.728,13.81725025177,59.48,47.78,1987710.0
Slovenia,2001,Europe and Central Asia,2.78806,,484.063,20876.867678,685273.0,1.24760531954162,8.8,9.3,1.4088355119,75.7585365853659,0.011936571313161,4.3,0.157498742047657,49.22,0.967,0.928,11.41,38.768,13.81725025177,61.16,48.05,1987457.0
Slovenia,2002,Europe and Central Asia,2.97922,,484.063,23488.99907,685273.0,1.3723180077602,8.8,9.4,1.8115349488,76.0073170731707,0.0126906264918966,4.1,0.123915442323272,49.143,0.967,0.928,12.29,38.973,13.7252702713013,61.06,48.65,1987265.0
Slovenia,2003,Europe and Central Asia,2.25208,,484.063,29635.734734,767350.0,1.14204910603511,8.7,9.7,1.0564150806,76.8585365853659,0.0124346437500216,3.9,0.0602967792572922,48.918,0.967,0.928,12.36,37.286,13.6959600448608,59.32,46.66,1987855.0
Slovenia,2004,Europe and Central Asia,2.42963,,484.063,34415.118608,850981.0,0.989484745608419,9.0,9.3,1.3566298501,77.2073170731707,0.0135696084138668,3.7,0.0640662022616923,48.692,0.967,0.895,12.26,36.429,13.4990196228027,61.77,49.44,1990226.0
Slovenia,2005,Europe and Central Asia,2.42521,,484.063,36204.339761,794446.0,1.17759738730393,9.1,9.4,1.0025168185,77.6121951219512,0.0125613767969562,3.5,0.173208905073743,48.467,0.967,0.895,12.45,37.058,13.2905502319336,61.99,49.17,1994979.0
Slovenia,2006,Europe and Central Asia,2.11914,,470.446,39478.727403,857752.0,1.07239965020273,9.4,9.1,0.59927278248,78.0865853658537,0.0102913210736336,3.3,0.31911453657107,48.242,0.967,0.899,12.32,35.522,13.3197002410889,62.45,49.44,2002427.0
Slovenia,2007,Europe and Central Asia,2.04806,,460.679,48003.908915,1011890.0,1.15350453904036,9.8,9.2,1.1927670605,78.5609756097561,0.0119599438899552,3.1,0.559207815536831,48.017,0.967,0.899,12.15,35.28,12.8966598510742,63.74,50.22,2012128.0
Slovenia,2008,Europe and Central Asia,1.82791,,464.718,55554.567022,973027.5,1.15794014028445,10.8,9.1,0.49430340046,78.7658536585366,0.011298595296119,2.9,0.158140843634363,47.791,0.966,0.893,12.58,35.098,12.5490398406982,63.01,50.96,2023049.0
Slovenia,2009,Europe and Central Asia,1.8159,,460.566,50365.022483,934165.0,1.15950361745963,10.7,9.2,0.63919536121,78.9707317073171,0.01166951488994,2.8,0.2971101641351464,47.567,0.969,0.965,12.46,33.097,12.3041801452637,61.6,50.5,2033807.0
Slovenia,2010,Europe and Central Asia,1.89387,,452.933,48161.250405,912682.0,1.15923145828443,10.9,9.1,0.73409365861,79.4219512195122,0.0120541639333591,2.6,0.43607948463593,47.342,0.971,0.955,12.35,32.489,12.080189704895,60.43,49.52,2043336.0
Slovenia,2011,Europe and Central Asia,2.1426,,431.362,51516.366655,1036336.0,1.18286738785733,10.7,9.1,0.7800015405,79.9707317073171,0.0125540917881563,2.5,0.207732702329724,47.117,0.971,0.942,12.13,31.595,12.0716800689697,58.51,48.05,2051277.0
Slovenia,2012,Europe and Central Asia,1.96351,,466.362,46580.45747,935906.0,1.33147287431093,10.7,9.4,0.68032962942,80.1243902439024,0.0114672592736119,2.4,0.210024305900448,46.892,0.969,0.914,12.51,31.01,12.6318397521973,57.75,47.34,2057826.0
Slovenia,2013,Europe and Central Asia,1.97122,,458.649,48401.896808,997689.0,1.33770349382484,10.2,9.4,0.58164333631,80.3219512195122,0.0120244089326515,2.3,0.135726228915631,46.668,0.967,0.923,10.2,31.031,9.99503993988037,57.14,45.97,2063120.0
Slovenia,2014,Europe and Central Asia,2.0171,,472.309,49930.685013,1000117.0,1.33186680545603,10.3,9.2,0.77388599112,81.0780487804878,0.0110898443478465,2.2,0.0983519219451147,46.443,0.968,0.944,11.79,31.132,11.2743196487427,57.65,46.72,2067487.0
Slovenia,2015,Europe and Central Asia,2.0966,,465.4,43090.173395,836597.0,1.30579038898704,10.0,9.6,0.96562425919,80.7756097560976,0.0115433012088266,2.1,0.075190689011533,46.219,0.966,0.954,12.45,30.61,11.2185096740723,57.85,46.68,2071199.0
Slovenia,2016,Europe and Central Asia,1.98018,,442.215,44736.333522,830587.0,1.32216438309513,9.9,9.5,0.4821124238,81.1756097560976,0.0114974401547451,2.0,0.0731972072415279,45.98,0.968,0.937,13.25,29.87,11.7452096939087,56.73,47.54,2074205.0
Slovenia,2017,Europe and Central Asia,1.81974,,447.229,48589.100043,883924.0,0.680241699593604,9.8,9.9,0.91504747411,81.0292682926829,0.0107516858448096,2.0,0.0651590392490152,45.727,0.966,0.902,13.33,29.583,12.0229997634888,56.73,47.54,2076395.0
Slovenia,2018,Europe and Central Asia,2.24353,,448.7,54163.591695,925816.0,0.698795180722892,9.4,9.9,0.48126993661,81.3780487804878,0.0107516858448096,1.9,0.362584395134764,45.459,0.966,0.899,13.77,29.583,12.0229997634888,56.73,47.54,2077835.0
Slovenia,2019,Europe and Central Asia,2.00582,,443.512,54178.877606,912552.0,0.698795180722892,9.3,9.9,0.48126993661,81.5292682926829,0.0107516858448096,1.8,0.696304046333357,45.178,0.963,0.854,14.25,29.583,12.0229997634888,56.73,47.54,2078654.0
Slovenia,2020,Europe and Central Asia,2.1222,,442.685,53589.609581,955799.0,0.698795180722892,8.9,9.9,0.48126993661,80.5317073170732,0.0107516858448096,1.8,0.669754656164979,44.882,0.963,0.854,14.25,29.583,12.0229997634888,56.73,47.54,2078931.0
Spain,2000,Europe and Central Asia,3.67764,1.161677,4041.482,596877.190531,27290219.0,1.32296909061632,9.8,8.9,1.3545706164,78.9658536585366,0.0061165998479467,4.4,0.447137014535835,23.738,0.981,0.962,12.58,30.831,10.6626300811768,59.36,32.43,40824745.0
Spain,2001,Europe and Central Asia,3.67764,1.09558,4168.829,627281.18764,27722464.0,1.17889964022421,9.9,8.8,1.3964374292,79.3682926829268,0.0062132146405263,4.3,0.694068084334464,23.657,0.981,0.962,12.69,31.46,10.712610244751,60.54,33.61,41319431.0
Spain,2002,Europe and Central Asia,3.48902,1.176275,4314.321,705426.402795,28062768.0,1.3177953095615,10.1,8.8,1.3454329101,79.5682926829268,0.0062828023054309,4.2,1.41259540475782,23.467,0.981,0.962,12.68,31.042,10.7089996337891,60.84,35.37,41919593.0
Spain,2003,Europe and Central Asia,3.43116,1.16031,4429.076,905457.182332,38290384.0,1.12910151797114,10.4,9.1,1.378048948,79.619512195122,0.0067364910229489,4.1,1.80845446818345,23.222,0.981,0.962,14.02,30.719,10.8875503540039,61.26,36.78,42596455.0
Spain,2004,Europe and Central Asia,3.12833,1.198201,4563.151,1067139.744091,39268620.0,1.07252967287406,10.6,8.6,1.2006923839,79.8707317073171,0.0066418945727363,3.9,1.7254663034483,22.978,0.981,0.962,14.07,30.207,10.7242603302002,61.59,38.24,43308345.0
Spain,2005,Europe and Central Asia,2.76905,1.23981,4695.876,1153256.976571,37528224.0,1.03359173126615,10.6,8.8,1.1767614244,80.1707317073171,0.006707672969961,3.8,1.68934904712031,22.737,0.981,0.962,14.38,29.57,10.7791204452515,63.25,40.92,44019118.0
Spain,2006,Europe and Central Asia,2.41168,1.220853,4741.825,1259279.36197,39534729.0,1.01352225875214,10.8,8.3,1.0641969904,80.8219512195122,0.0067381663944954,3.7,1.69035255626114,22.498,0.984,0.962,14.69,29.403,10.8859100341797,64.03,42.47,44728561.0
Spain,2007,Europe and Central Asia,2.50795,1.067345,4879.103,1472055.567912,47481251.0,0.988423248534039,10.9,8.5,1.0609946217,80.8731707317073,0.0067124073131713,3.6,1.85108130845179,22.26,0.984,0.962,14.58,29.113,10.8469896316528,64.14,43.72,45429071.0
Spain,2008,Europe and Central Asia,2.36846,1.088419,4892.71,1625285.04679,50333302.0,0.966537810850804,11.3,8.4,0.883461047,81.1756097560976,0.0067128431829064,3.4,1.59533049906372,22.024,0.984,0.962,14.82,27.791,10.9364004135132,61.78,43.89,46068811.0
Spain,2009,Europe and Central Asia,2.26545,1.021118,4556.108,1485494.011251,42156232.0,0.953149493952963,10.6,8.3,0.88443207632,81.4756097560976,0.0064115592106004,3.3,0.88573598057307,21.79,0.984,0.962,14.79,24.699,10.6325702667236,55.85,42.12,46583566.0
Spain,2010,Europe and Central Asia,2.43113,0.939195,4451.938,1420722.034063,44752552.0,0.948477484070162,10.4,8.2,0.85444568837,81.6268292682927,0.0058716225443304,3.1,0.460408305051304,21.558,0.984,0.962,14.75,22.946,10.5619201660156,54.16,41.61,46931011.0
Spain,2011,Europe and Central Asia,2.37327,0.945437,4400.698,1478772.824224,46332534.0,0.915071171283039,10.1,8.3,0.81768333448,82.4756097560976,0.0058786898964805,3.0,0.355338396471428,21.327,0.984,0.962,14.6,21.743,10.618109703064,52.76,41.3,47084242.0
Spain,2012,Europe and Central Asia,2.4083,1.011669,4193.089,1324820.091195,41481017.0,0.914223838802153,9.7,8.6,0.77343038836,82.4268292682927,0.0056082718393869,2.9,0.0649259625617232,21.098,0.977,0.951,13.57,20.638,9.21341037750244,50.02,40.06,47063059.0
Spain,2013,Europe and Central Asia,2.62234,0.978188,4044.031,1354757.433213,50451898.0,0.914901033109069,9.1,8.3,0.64350401659,83.0780487804878,0.0053323816426346,2.8,-0.327669039579687,20.867,0.974,0.934,14.05,19.755,9.49991035461426,48.82,39.15,46930554.0
Spain,2014,Europe and Central Asia,2.53634,1.034861,4080.639,1369398.8446,46375109.0,0.862745998001708,9.2,8.5,0.69049660965,83.2292682926829,0.0051680273856933,2.8,-0.298951059088036,20.634,0.974,0.932,14.16,19.454,9.54349040985107,49.69,39.61,46777927.0
Spain,2015,Europe and Central Asia,2.73536,1.027381,4292.581,1195119.269972,40789538.0,0.864978107120758,9.0,9.1,0.64707002941,82.8317073170732,0.0049669231600669,2.7,-0.077588861590047,20.398,0.974,0.904,14.83,19.673,9.77103996276855,51.36,40.61,46671919.0
Spain,2016,Europe and Central Asia,2.82572,1.110085,4516.018,1232076.017362,42386985.0,0.856825590824422,8.8,8.8,0.63043953794,83.3292682926829,0.0048693822119918,2.7,0.0844301500680736,20.16,0.979,0.904,15.09,19.503,9.97323989868164,52.63,41.7,46634131.0
Spain,2017,Europe and Central Asia,2.78853,1.232319,2305.559,1312539.279462,44235749.0,0.850448574741478,8.4,9.1,0.65812850334,83.2829268292683,0.00464846008437,2.7,0.234587922968563,19.92,0.974,0.898,15.33,19.219,10.2250900268555,52.63,41.7,46647425.0
Spain,2018,Europe and Central Asia,2.76116,1.408378,2385.791,1420994.142512,52951892.0,0.851258978863805,7.9,9.1,0.62107992821,83.4317073170732,0.00464846008437,2.7,0.437982993728698,19.679,0.975,0.912,15.17,19.219,10.2250900268555,52.63,41.7,46692863.0
Spain,2019,Europe and Central Asia,2.61494,1.532325,2438.543,1393046.093137,45677494.0,0.851258978863805,7.6,8.8,0.62107992821,83.8317073170732,0.00464846008437,2.7,0.717715637103499,19.435,0.978,0.93,15.34,19.219,10.2250900268555,52.63,41.7,46736782.0
Spain,2020,Europe and Central Asia,3.14802,1.532325,2375.217,1281484.640044,51727818.0,0.851258978863805,7.1,8.8,0.62107992821,82.3341463414634,0.00464846008437,2.7,0.483781300300834,19.19,0.974,0.929,15.34,19.219,10.2250900268555,52.63,41.7,46754783.0
Sweden,2000,Europe and Central Asia,1.94494,,2610.232,262834.187367,2826037.0,1.9560801306121,10.2,10.5,1.0808812154,79.6439024390244,0.0086605320909378,3.4,0.160575484575313,15.974,0.992,0.975,11.67,24.39,12.9876699447632,76.13,72.19,8881642.0
Sweden,2001,Europe and Central Asia,1.94494,,2702.91,242395.011587,2582928.0,1.52357151469315,10.3,10.5,0.97776956601,79.7951219512195,0.0083937400269442,3.4,0.268470527954234,15.929,0.992,0.975,12.36,23.779,12.8780298233032,77.0,73.49,8897802.0
